,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
892150,3349638568,3227975506,22652,Fibrenoire Inc.,199.167.109.168,43.6564,-79.386,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
894588,405974442,3227975506,40788,Start Communications,24.50.173.170,43.6655,-79.4204,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
895748,846445527,3227975507,7992,Cogeco Cable,50.115.187.215,42.9578,-82.2777,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
896430,3227975507,1088896161,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,577,Bell Canada,64.231.60.161,42.9644,-82.3259,False
898902,2904576785,3227975506,812,Rogers Communications Canada Inc.,173.32.83.17,47.5986,-52.6926,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
901894,3227975507,405974442,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.173.170,43.6655,-79.4204,False
905397,3227975507,1673329715,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.188.252.51,41.4807,-87.7277,False
906467,3227975507,3091463342,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.252.174,49.2866,-123.1158,False
908306,405974442,3227975507,40788,Start Communications,24.50.173.170,43.6655,-79.4204,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
910735,3227975506,405974442,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.173.170,43.6655,-79.4204,False
913548,3227975506,3091619682,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.70.95.98,53.5428,-113.4974,False
915178,413969162,3227975507,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
924713,408408257,3227975507,6327,Shaw Communications Inc.,24.87.208.193,49.2833,-123.1298,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
925213,1088785852,3227975507,577,Bell Canada,64.229.141.188,46.7589,-71.298,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
932365,408408257,3227975506,6327,Shaw Communications Inc.,24.87.208.193,49.2833,-123.1298,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
933262,1090361019,3227975506,19171,Stargate Connections Inc.,64.253.150.187,49.1707,-122.7326,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
935717,3227975507,2392981712,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.162.0.208,47.5986,-52.6926,False
940313,1088785852,3227975506,577,Bell Canada,64.229.141.188,46.7589,-71.298,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
941139,2393019066,3227975507,855,Bell Canada,142.162.146.186,47.5124,-52.6729,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
944842,3492161874,3227975507,852,TELUS Communications Inc.,208.38.41.82,51.0242,-114.1004,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
946731,3227975506,2392981712,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,855,Bell Canada,142.162.0.208,47.5986,-52.6926,False
951803,3227975507,1178986754,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,70.69.233.2,49.2196,-122.6164,False
955127,2392989209,3227975506,855,Bell Canada,142.162.30.25,47.5986,-52.6926,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966187,843093146,3227975507,6327,Shaw Communications Inc.,50.64.148.154,49.2833,-123.1298,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
966197,3640368282,3227975506,14007,Skyway West,216.251.156.154,48.4167,-123.365,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966202,3512272902,3227975507,852,TELUS Communications Inc.,209.89.8.6,53.7168,-113.2187,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
966204,3236611778,3227975506,14007,Skyway West,192.234.198.194,49.222,-123.0683,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966206,3463715872,3227975507,852,TELUS Communications Inc.,206.116.28.32,49.3615,-123.2627,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
966221,3512424079,3227975506,852,TELUS Communications Inc.,209.91.86.143,53.585,-113.5526,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966241,1674011774,3227975507,852,TELUS Communications Inc.,99.199.100.126,49.2667,-122.7833,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
966378,3091463342,3227975506,6327,Shaw Communications Inc.,184.67.252.174,49.2866,-123.1158,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966447,2919739481,3227975507,6327,Shaw Communications Inc.,174.7.176.89,49.2833,-123.1298,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
966476,1268774617,3227975507,852,TELUS Communications Inc.,75.159.246.217,51.0242,-114.1004,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
966504,1178607163,3227975507,6327,Shaw Communications Inc.,70.64.30.59,52.0961,-106.6252,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
966506,386989517,3227975506,852,TELUS Communications Inc.,23.16.253.205,49.0791,-122.7553,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966522,3478222275,3227975506,852,TELUS Communications Inc.,207.81.117.195,49.2795,-123.0667,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966528,2919739481,3227975506,6327,Shaw Communications Inc.,174.7.176.89,49.2833,-123.1298,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966538,3478245688,3227975506,852,TELUS Communications Inc.,207.81.209.56,49.2779,-123.0908,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966541,3227975507,3512272902,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.89.8.6,53.7168,-113.2187,False
966584,3227975506,1244849474,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14007,Skyway West,74.50.229.66,49.316,-123.0576,False
966904,1090362003,3227975506,19171,Stargate Connections Inc.,64.253.154.147,49.2666,-123.1976,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966915,3227975506,386989517,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.253.205,49.0791,-122.7553,False
966959,1244849474,3227975507,14007,Skyway West,74.50.229.66,49.316,-123.0576,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
966965,3091469318,3227975506,6327,Shaw Communications Inc.,184.68.20.6,49.2436,-122.7865,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966969,2919632159,3227975506,6327,Shaw Communications Inc.,174.6.13.31,49.2795,-123.0667,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
966982,1090360462,3227975506,19171,Stargate Connections Inc.,64.253.148.142,49.2866,-123.1158,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
967020,3227975507,875246285,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,16509,"Amazon.com, Inc.",52.43.50.205,45.8696,-119.688,False
967053,1244849474,3227975506,14007,Skyway West,74.50.229.66,49.316,-123.0576,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
967142,1090362003,3227975507,19171,Stargate Connections Inc.,64.253.154.147,49.2666,-123.1976,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
967178,3227975506,3463715872,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,206.116.28.32,49.3615,-123.2627,False
967202,3236611778,3227975507,14007,Skyway West,192.234.198.194,49.222,-123.0683,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
967219,3227975506,3632003165,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,216.123.248.93,53.4609,-113.4519,False
967262,3227975506,386965699,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.160.195,49.2795,-123.0667,False
967286,3227975506,3478245688,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.209.56,49.2779,-123.0908,False
967344,3227975507,386989517,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.253.205,49.0791,-122.7553,False
967351,3227975506,1653563098,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.94.218,49.2767,-123.13,False
967358,3487073957,3227975507,852,TELUS Communications Inc.,207.216.134.165,49.2603,-123.146,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
967378,3091631882,3227975506,6327,Shaw Communications Inc.,184.70.143.10,49.2788,-123.1139,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
967383,3227975506,3091502738,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.68.150.146,49.1661,-122.5792,False
967495,3463715872,3227975506,852,TELUS Communications Inc.,206.116.28.32,49.3615,-123.2627,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
967516,1674011774,3227975506,852,TELUS Communications Inc.,99.199.100.126,49.2667,-122.7833,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
967568,3227975506,1653560604,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.85.28,49.2475,-123.121,False
967579,3227975507,3492161874,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,208.38.41.82,51.0242,-114.1004,False
967637,3227975506,408408257,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.87.208.193,49.2833,-123.1298,False
967683,3475125993,3227975506,6171,WorldGate,207.34.54.233,53.4154,-113.4178,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
967739,3227975507,3350650146,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,199.182.221.34,49.2478,-122.9938,False
967807,3350650146,3227975507,19171,Stargate Connections Inc.,199.182.221.34,49.2478,-122.9938,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
967819,1614226523,3227975507,6327,Shaw Communications Inc.,96.55.36.91,49.1889,-122.873,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
967855,3227975507,3091469318,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.68.20.6,49.2436,-122.7865,False
967907,1090362013,3227975507,19171,Stargate Connections Inc.,64.253.154.157,49.2666,-123.1976,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
967929,3227975506,3478238498,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.181.34,49.25,-123.1333,False
967933,3227975506,1090362003,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.154.147,49.2666,-123.1976,False
967961,3487077158,3227975507,852,TELUS Communications Inc.,207.216.147.38,49.2436,-122.7865,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
967964,3091631882,3227975507,6327,Shaw Communications Inc.,184.70.143.10,49.2788,-123.1139,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
967965,386933003,3227975506,852,TELUS Communications Inc.,23.16.33.11,49.262,-123.0923,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968053,3227975506,1090360550,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.230,49.2866,-123.1158,False
968074,1090360550,3227975506,19171,Stargate Connections Inc.,64.253.148.230,49.2866,-123.1158,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968075,1653560604,3227975507,19171,Stargate Connections Inc.,98.143.85.28,49.2475,-123.121,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968078,3227975507,1755145171,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,104.157.99.211,53.2667,-113.5333,False
968121,3227975507,3497430254,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,208.118.140.238,49.2788,-123.1139,False
968128,1653563098,3227975506,19171,Stargate Connections Inc.,98.143.94.218,49.2767,-123.13,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968137,875246285,3227975506,16509,"Amazon.com, Inc.",52.43.50.205,45.8696,-119.688,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968165,3227975506,3350650146,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,199.182.221.34,49.2478,-122.9938,False
968179,1674014486,3227975507,852,TELUS Communications Inc.,99.199.111.22,49.299,-123.1408,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968208,3227975506,1090362013,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.154.157,49.2666,-123.1976,False
968226,3227975506,3463712682,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,206.116.15.170,49.2327,-123.0917,False
968250,3227975506,3497430254,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,208.118.140.238,49.2788,-123.1139,False
968283,3227975507,2919557342,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,174.4.232.222,49.8928,-119.4852,False
968285,3227975506,407953015,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.80.222.119,49.2788,-123.1139,False
968342,3227975507,3091631882,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.70.143.10,49.2788,-123.1139,False
968399,3640368787,3227975506,14007,Skyway West,216.251.158.147,49.2807,-123.0397,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968411,1163576676,3227975507,13768,Cogeco Peer 1,69.90.197.100,49.2344,-123.1451,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968423,3497430254,3227975506,19171,Stargate Connections Inc.,208.118.140.238,49.2788,-123.1139,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968431,3640368787,3227975507,14007,Skyway West,216.251.158.147,49.2807,-123.0397,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968452,3227975506,3475125993,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6171,WorldGate,207.34.54.233,53.4154,-113.4178,False
968483,3487077158,3227975506,852,TELUS Communications Inc.,207.216.147.38,49.2436,-122.7865,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968530,3227975506,1268517701,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,75.156.11.69,49.2492,-123.1104,False
968540,1090360462,3227975507,19171,Stargate Connections Inc.,64.253.148.142,49.2866,-123.1158,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968588,3227975507,1653560011,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.82.203,49.2795,-123.0667,False
968599,1176779232,3227975506,40029,Novus Entertainment Inc.,70.36.57.224,49.2788,-123.1139,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968635,1823229904,3227975507,852,TELUS Communications Inc.,108.172.71.208,49.2475,-123.121,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968647,875246285,3227975507,16509,"Amazon.com, Inc.",52.43.50.205,45.8696,-119.688,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968665,2919557342,3227975507,6327,Shaw Communications Inc.,174.4.232.222,49.8928,-119.4852,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968750,1090360550,3227975507,19171,Stargate Connections Inc.,64.253.148.230,49.2866,-123.1158,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968808,3091619682,3227975506,6327,Shaw Communications Inc.,184.70.95.98,53.5428,-113.4974,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968872,3640368282,3227975507,14007,Skyway West,216.251.156.154,48.4167,-123.365,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
968884,3478238583,3227975506,852,TELUS Communications Inc.,207.81.181.119,49.25,-123.1333,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968894,3473287046,3227975506,852,TELUS Communications Inc.,207.6.39.134,49.2767,-123.13,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
968929,2731908580,3227975506,54527,Astute Hosting Inc.,162.213.157.228,49.2866,-123.1158,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
969040,3227975506,1823229904,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,108.172.71.208,49.2475,-123.121,False
969073,1653559798,3227975506,19171,Stargate Connections Inc.,98.143.81.246,49.2478,-122.9938,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
969094,3227975507,3091587566,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.69.225.238,53.5333,-113.9167,False
969096,3350650158,3227975507,19171,Stargate Connections Inc.,199.182.221.46,49.2478,-122.9938,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969126,3350650146,3227975506,19171,Stargate Connections Inc.,199.182.221.34,49.2478,-122.9938,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
969162,3227975507,1090362013,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.154.157,49.2666,-123.1976,False
969173,3227975506,1176778026,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40029,Novus Entertainment Inc.,70.36.53.42,49.2788,-123.1139,False
969177,1090362013,3227975506,19171,Stargate Connections Inc.,64.253.154.157,49.2666,-123.1976,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
969187,2731908580,3227975507,54527,Astute Hosting Inc.,162.213.157.228,49.2866,-123.1158,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969207,3227975506,3475125866,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6171,WorldGate,207.34.54.106,53.4154,-113.4178,False
969237,1268774617,3227975506,852,TELUS Communications Inc.,75.159.246.217,51.0242,-114.1004,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
969238,3227975507,844941337,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,50.92.200.25,49.2068,-122.4851,False
969277,3227975507,1244849474,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14007,Skyway West,74.50.229.66,49.316,-123.0576,False
969316,2919632159,3227975507,6327,Shaw Communications Inc.,174.6.13.31,49.2795,-123.0667,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969318,3227975507,845302071,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,50.98.73.55,50.0163,-124.3226,False
969331,3227975507,843371666,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,50.68.212.146,49.316,-123.0576,False
969353,386933003,3227975507,852,TELUS Communications Inc.,23.16.33.11,49.262,-123.0923,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969364,3227975507,1090360654,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.149.78,49.2866,-123.1158,False
969383,3227975507,2919739481,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,174.7.176.89,49.2833,-123.1298,False
969410,1613864989,3227975507,6327,Shaw Communications Inc.,96.49.160.29,49.2478,-122.9938,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969513,1268585584,3227975507,852,TELUS Communications Inc.,75.157.20.112,49.0423,-122.2835,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969516,3227975507,845316559,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,50.98.129.207,49.0423,-122.2835,False
969539,3624749586,3227975507,15290,Allstream Corp.,216.13.74.18,43.5924,-79.7611,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969584,3091463342,3227975507,6327,Shaw Communications Inc.,184.67.252.174,49.2866,-123.1158,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969594,1613813930,3227975506,6327,Shaw Communications Inc.,96.48.216.170,49.0997,-122.6526,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
969596,3463713115,3227975507,852,TELUS Communications Inc.,206.116.17.91,43.6319,-79.3716,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969639,3478245688,3227975507,852,TELUS Communications Inc.,207.81.209.56,49.2779,-123.0908,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969660,1268596475,3227975507,852,TELUS Communications Inc.,75.157.62.251,49.0384,-122.3485,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969661,3227975507,1247750725,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",74.95.42.69,37.751,-97.822,False
969789,3227975507,3091632362,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.70.144.234,49.2788,-123.1139,False
969828,1090360938,3227975506,19171,Stargate Connections Inc.,64.253.150.106,49.1707,-122.7326,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
969833,3227975507,1176778026,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40029,Novus Entertainment Inc.,70.36.53.42,49.2788,-123.1139,False
969889,1090360938,3227975507,19171,Stargate Connections Inc.,64.253.150.106,49.1707,-122.7326,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
969893,3350650150,3227975506,19171,Stargate Connections Inc.,199.182.221.38,49.2478,-122.9938,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
969982,3227975507,3332465478,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6171,WorldGate,198.161.99.70,53.4914,-113.4802,False
970005,3227975507,1268519453,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,75.156.18.29,49.0791,-122.7553,False
970113,3227975507,1090360938,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.150.106,49.1707,-122.7326,False
970121,3487047224,3227975506,852,TELUS Communications Inc.,207.216.30.56,49.2788,-123.1139,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
970130,3487047224,3227975507,852,TELUS Communications Inc.,207.216.30.56,49.2788,-123.1139,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
970144,1823229904,3227975506,852,TELUS Communications Inc.,108.172.71.208,49.2475,-123.121,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
970181,3227975507,1163576676,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,13768,Cogeco Peer 1,69.90.197.100,49.2344,-123.1451,False
970230,1653560011,3227975507,19171,Stargate Connections Inc.,98.143.82.203,49.2795,-123.0667,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
970249,3227975507,3497430155,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,208.118.140.139,49.2788,-123.1139,False
970260,1247750725,3227975507,7922,"Comcast Cable Communications, LLC",74.95.42.69,37.751,-97.822,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
970261,3227975507,1268596475,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,75.157.62.251,49.0384,-122.3485,False
970264,3227975506,1614226523,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,96.55.36.91,49.1889,-122.873,False
970298,3227975507,1090362003,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.154.147,49.2666,-123.1976,False
970327,3227975506,2919632159,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,174.6.13.31,49.2795,-123.0667,False
970340,3227975506,845302071,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,50.98.73.55,50.0163,-124.3226,False
970359,3227975507,407953015,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.80.222.119,49.2788,-123.1139,False
970409,3227975507,3478222275,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.117.195,49.2795,-123.0667,False
970487,1268497742,3227975506,852,TELUS Communications Inc.,75.155.189.78,49.2475,-123.121,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
970489,3227975506,1674010043,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,99.199.93.187,49.2275,-122.9301,False
970504,3227975507,3350650150,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,199.182.221.38,49.2478,-122.9938,False
970532,3227975507,3091502738,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.68.150.146,49.1661,-122.5792,False
970546,3227975507,1090360462,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.142,49.2866,-123.1158,False
970558,1090360654,3227975506,19171,Stargate Connections Inc.,64.253.149.78,49.2866,-123.1158,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
970562,3227975506,1090360654,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.149.78,49.2866,-123.1158,False
970611,1653560011,3227975506,19171,Stargate Connections Inc.,98.143.82.203,49.2795,-123.0667,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
970613,3227975506,1653560011,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.82.203,49.2795,-123.0667,False
970649,1268628388,3227975507,852,TELUS Communications Inc.,75.157.187.164,49.8928,-119.4852,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
970654,2919755137,3227975506,6327,Shaw Communications Inc.,174.7.237.129,49.2475,-123.121,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
970782,3227975507,1614103491,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,96.53.67.195,49.0787,-121.6098,False
970788,1653559798,3227975507,19171,Stargate Connections Inc.,98.143.81.246,49.2478,-122.9938,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
970799,2919755137,3227975507,6327,Shaw Communications Inc.,174.7.237.129,49.2475,-123.121,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
970821,3227975507,1823797351,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,108.180.240.103,48.4267,-123.3655,False
970825,3227975507,3640368282,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14007,Skyway West,216.251.156.154,48.4167,-123.365,False
970915,3227975507,1823229904,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,108.172.71.208,49.2475,-123.121,False
970926,3227975507,386965699,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.160.195,49.2795,-123.0667,False
970940,386965699,3227975507,852,TELUS Communications Inc.,23.16.160.195,49.2795,-123.0667,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
970955,3227975506,1674011774,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,99.199.100.126,49.2667,-122.7833,False
971049,844941337,3227975506,852,TELUS Communications Inc.,50.92.200.25,49.2068,-122.4851,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
