,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
1057487,3227975250,1217118925,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.194.205,43.6404,-79.3995,False
1057575,3227975251,3518471202,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7794,Execulink Telecom Inc.,209.183.156.34,42.9856,-81.1821,False
1057576,3233432126,3227975250,7992,Cogeco Cable,192.186.66.62,43.3799,-79.7668,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1057604,1210505719,3227975250,7992,Cogeco Cable,72.38.217.247,42.9578,-82.2777,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1057624,412232343,3227975251,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1057648,846445455,3227975251,7992,Cogeco Cable,50.115.187.143,42.9578,-82.2777,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1057734,3227975250,405974330,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.173.58,42.9001,-78.9329,False
1057832,3638379600,3227975250,7992,Cogeco Cable,216.221.68.80,42.9888,-82.3592,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1057881,1761238328,3227975250,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1057978,3227975251,3638379597,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.77,42.9888,-82.3592,False
1057996,3227975251,3638379112,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.104,42.9888,-82.3592,False
1058145,3518471202,3227975251,7794,Execulink Telecom Inc.,209.183.156.34,42.9856,-81.1821,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058150,3227975251,1217122175,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.207.127,43.6404,-79.3995,False
1058198,1761238421,3227975251,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058227,1217120017,3227975251,20453,Rogers Communications Canada Inc.,72.139.199.17,43.6404,-79.3995,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058231,3233445238,3227975250,7992,Cogeco Cable,192.186.117.118,42.8833,-82.15,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058248,1761238328,3227975251,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058272,3638379597,3227975251,7992,Cogeco Cable,216.221.68.77,42.9888,-82.3592,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058441,1210478642,3227975250,7992,Cogeco Cable,72.38.112.50,43.3512,-79.784,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058446,3227975250,1632555294,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.209.30,39.7851,-86.1665,False
1058457,1088896161,3227975250,577,Bell Canada,64.231.60.161,42.9644,-82.3259,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058488,3227975251,1675902784,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.228.63.64,43.8582,-79.3985,False
1058515,3227975250,1217120689,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.201.177,43.6404,-79.3995,False
1058547,3638379699,3227975250,7992,Cogeco Cable,216.221.68.179,42.9578,-82.2777,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058606,3227975251,1210458758,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.134,42.9888,-82.3592,False
1058638,3227975250,855187221,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.249.31.21,39.3656,-76.6199,False
1058662,3227975251,1632555294,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.209.30,39.7851,-86.1665,False
1058676,3227975250,2914253051,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,False
1058704,1210486946,3227975250,7992,Cogeco Cable,72.38.144.162,43.6319,-79.3716,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058711,3227975250,3518471202,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7794,Execulink Telecom Inc.,209.183.156.34,42.9856,-81.1821,False
1058712,1611994918,3227975250,5769,Videotron Telecom Ltee,96.21.23.38,46.8287,-71.334,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058869,3227975250,1676918269,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.243.189.253,43.0443,-81.2391,False
1058888,3227975251,846445455,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,50.115.187.143,42.9578,-82.2777,False
1058945,3227975250,1082947184,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,64.140.118.112,43.6572,-79.3783,False
1058950,3227975251,851532189,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.193.89.157,42.2639,-88.8443,False
1058978,3227975251,2914253051,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,False
1059039,3497165187,3227975251,22995,Xplornet Communications Inc.,208.114.129.131,46.2801,-79.4502,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1059062,1210505628,3227975250,7992,Cogeco Cable,72.38.217.156,42.9578,-82.2777,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059114,2734649919,3227975251,40788,Start Communications,162.255.114.63,43.623,-79.3936,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1059118,3227975251,1210475242,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.98.234,42.2949,-83.052,False
1059139,2914253051,3227975251,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1059231,3227975250,1210458758,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.134,42.9888,-82.3592,False
1059339,3227975250,410719962,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.123.22.218,40.5099,-85.6264,False
1059423,3227975251,1676361733,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.235.64.5,43.8177,-79.2819,False
1059428,418079237,3227975250,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059442,1210458874,3227975250,7992,Cogeco Cable,72.38.34.250,42.9888,-82.3592,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059443,3227975250,1210458874,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.250,42.9888,-82.3592,False
1059444,2926804521,3227975251,812,Rogers Communications Canada Inc.,174.115.126.41,44.6087,-79.4207,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1059445,3227975251,3637557315,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,216.208.184.67,43.6319,-79.3716,False
1059505,3227975250,1255890618,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",74.219.94.186,39.7851,-86.1665,False
1059506,1217118925,3227975250,20453,Rogers Communications Canada Inc.,72.139.194.205,43.6404,-79.3995,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059540,3227975251,1217118592,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.193.128,43.6404,-79.3995,False
1059624,3233437606,3227975250,7992,Cogeco Cable,192.186.87.166,42.9578,-82.2777,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059728,3227975250,1761238328,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,False
1059780,3227975251,3349638548,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,22652,Fibrenoire Inc.,199.167.109.148,43.6564,-79.386,False
1059829,1761238421,3227975250,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1060010,3227975250,1632556726,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.214.182,39.7851,-86.1665,False
1060019,412232355,3227975251,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1060144,3227975251,2734649395,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,162.255.112.51,43.623,-79.3936,False
1060165,3517667510,3227975251,852,TELUS Communications Inc.,209.171.88.182,43.6655,-79.4204,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1060186,3227975250,215430723,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",12.215.54.67,37.751,-97.822,False
1060369,3227975251,1761238421,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,False
1060602,3227975251,2734649919,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,162.255.114.63,43.623,-79.3936,False
1060648,3638379076,3227975250,7992,Cogeco Cable,216.221.66.68,42.9888,-82.3592,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1060713,1676626115,3227975250,812,Rogers Communications Canada Inc.,99.239.72.195,43.0123,-81.2307,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1060715,3227975250,755177515,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.24.43,43.0233,-81.1643,False
1060722,1167923831,3227975250,577,Bell Canada,69.157.26.119,44.4001,-79.6663,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1060790,3227975251,1676626115,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.239.72.195,43.0123,-81.2307,False
1061001,3227975250,1217356878,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,72.143.100.78,43.7223,-79.4504,False
1061107,1217356878,3227975250,812,Rogers Communications Canada Inc.,72.143.100.78,43.7223,-79.4504,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1061116,3227975250,2486945690,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,16696,iTel Networks Inc,148.59.199.154,44.25,-80.55,False
1061247,1210458777,3227975251,7992,Cogeco Cable,72.38.34.153,42.9888,-82.3592,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1061312,3227975250,3637557315,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,577,Bell Canada,216.208.184.67,43.6319,-79.3716,False
1061398,3227975251,755174249,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.11.105,43.2001,-79.5663,False
1061411,2926804521,3227975250,812,Rogers Communications Canada Inc.,174.115.126.41,44.6087,-79.4207,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1061467,3227975250,1167923831,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,577,Bell Canada,69.157.26.119,44.4001,-79.6663,False
1061479,1676917179,3227975251,812,Rogers Communications Canada Inc.,99.243.185.187,43.0443,-81.2391,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1061503,3227975250,1676506245,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.237.116.133,44.6087,-79.4207,False
1061593,3227975251,1210505628,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.217.156,42.9578,-82.2777,False
1061651,3227975250,413969162,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,False
1061708,3227975250,3638379112,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.104,42.9888,-82.3592,False
1061803,1082947488,3227975250,40788,Start Communications,64.140.119.160,43.8404,-79.0251,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1061844,1082947564,3227975251,40788,Start Communications,64.140.119.236,43.6572,-79.3783,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1061887,3227975250,1745319148,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.7.116.236,39.8401,-86.0548,False
1061952,1675801513,3227975250,812,Rogers Communications Canada Inc.,99.226.179.169,43.1432,-80.7338,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1062090,3227975250,2917629161,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,22652,Fibrenoire Inc.,173.231.124.233,43.6784,-79.2941,False
1062092,1176305681,3227975251,577,Bell Canada,70.29.0.17,44.3572,-79.6929,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1062195,755173386,3227975250,40788,Start Communications,45.3.8.10,43.2783,-79.8344,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1062370,3227975251,405133426,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,24.37.216.114,45.5394,-73.6513,False
1062398,3227975251,1677622403,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.254.124.131,43.0123,-81.2307,False
1062470,760129234,3227975251,7992,Cogeco Cable,45.78.166.210,42.1783,-82.7715,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1062604,3227975250,755178755,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.29.3,43.0147,-81.3049,False
1062744,3227975251,2730633589,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",162.194.41.117,39.8512,-86.2651,False
1062746,760129234,3227975250,7992,Cogeco Cable,45.78.166.210,42.1783,-82.7715,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1062776,1210475242,3227975251,7992,Cogeco Cable,72.38.98.234,42.2949,-83.052,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1062897,1210475242,3227975250,7992,Cogeco Cable,72.38.98.234,42.2949,-83.052,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1062990,3227975250,1676226920,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.233.49.104,44.3572,-79.6929,False
1063004,3227975250,1082947488,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,64.140.119.160,43.8404,-79.0251,False
1063109,1676225112,3227975250,812,Rogers Communications Canada Inc.,99.233.42.88,44.4001,-79.6663,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1063208,3227975250,755175188,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.15.20,42.9915,-81.3402,False
1063228,3227975250,855010549,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.246.108.245,38.9057,-76.9783,False
1063426,3227975250,1761238353,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.81,43.8432,-79.5644,False
1063544,1249172405,3227975251,15122,Point to Point Broadband Inc.,74.116.219.181,44.4548,-79.7352,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1063669,3227975250,3235838031,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,1403,EBOX,192.222.248.79,45.5009,-73.5877,False
1063822,3227975251,1082947125,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,64.140.118.53,43.6572,-79.3783,False
1063886,3227975251,3517667510,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.182,43.6655,-79.4204,False
1064184,405974021,3227975251,40788,Start Communications,24.50.172.5,43.6655,-79.4204,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1064314,3227975250,1745054491,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.3.107.27,39.7132,-86.2617,False
1064379,1677622403,3227975251,812,Rogers Communications Canada Inc.,99.254.124.131,43.0123,-81.2307,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1064465,3227975251,1745319148,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.7.116.236,39.8401,-86.0548,False
1064667,3227975250,405133426,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,24.37.216.114,45.5394,-73.6513,False
1064936,3227975251,1745054491,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.3.107.27,39.7132,-86.2617,False
1064959,3227975250,1675801513,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.226.179.169,43.1432,-80.7338,False
1064974,3227975250,1210486946,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.144.162,43.6319,-79.3716,False
1065076,1210458758,3227975251,7992,Cogeco Cable,72.38.34.134,42.9888,-82.3592,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1065115,3227975250,3638379643,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.123,42.9888,-82.3592,False
1065207,3227975251,1088896161,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,64.231.60.161,42.9644,-82.3259,False
1065403,3227975251,215430723,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",12.215.54.67,37.751,-97.822,False
1065439,412232343,3227975250,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1065681,3227975250,412232343,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,False
1065789,3227975251,405978584,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.189.216,43.3799,-79.7668,False
1066004,1677622403,3227975250,812,Rogers Communications Canada Inc.,99.254.124.131,43.0123,-81.2307,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1066026,405978584,3227975251,40788,Start Communications,24.50.189.216,43.3799,-79.7668,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1066116,3518471202,3227975250,7794,Execulink Telecom Inc.,209.183.156.34,42.9856,-81.1821,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1066248,405972604,3227975251,40788,Start Communications,24.50.166.124,43.5588,-80.3004,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1066261,3227975250,1745809577,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.14.240.169,39.8686,-86.1003,False
1066293,2734343474,3227975251,40788,Start Communications,162.250.197.50,43.623,-79.3936,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1066362,3227975250,412232355,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,False
1066367,3227975251,846445527,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,50.115.187.215,42.9578,-82.2777,False
1066393,405133426,3227975250,5769,Videotron Telecom Ltee,24.37.216.114,45.5394,-73.6513,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1066563,3227975251,1279698855,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,36522,BELL MOBILITY INC.,76.70.167.167,44.4548,-79.7352,False
1066625,3227975250,1761238421,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,False
1066627,855010549,3227975250,7922,"Comcast Cable Communications, LLC",50.246.108.245,38.9057,-76.9783,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1066805,3227975250,1177845440,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,577,Bell Canada,70.52.126.192,43.8333,-79.5,False
1066834,755177938,3227975250,40788,Start Communications,45.3.25.210,43.6605,-79.4633,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1066841,3227975250,755172978,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.6.114,43.4881,-79.7098,False
1066992,3227975251,1210458660,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.36,42.9062,-82.11,False
1067279,3638379112,3227975251,7992,Cogeco Cable,216.221.66.104,42.9888,-82.3592,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1067444,3227975251,1217120017,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.199.17,43.6404,-79.3995,False
1067655,410134146,3227975251,812,Rogers Communications Canada Inc.,24.114.38.130,49.1364,-122.8213,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1068192,1761238353,3227975250,15128,Comwave Telecom Inc.,104.250.93.81,43.8432,-79.5644,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1068294,3227975250,851601933,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.194.106.13,37.751,-97.822,False
1068352,1217120689,3227975251,20453,Rogers Communications Canada Inc.,72.139.201.177,43.6404,-79.3995,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1068358,3227975250,1676626115,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.239.72.195,43.0123,-81.2307,False
1068366,1217122175,3227975250,20453,Rogers Communications Canada Inc.,72.139.207.127,43.6404,-79.3995,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1068374,1664327376,3227975250,7018,"AT&T Services, Inc.",99.51.158.208,42.586,-83.5006,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1068439,3227975250,755176634,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.20.186,43.5148,-79.884,False
1068551,1249172405,3227975250,15122,Point to Point Broadband Inc.,74.116.219.181,44.4548,-79.7352,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1068575,418650078,3227975250,6327,Shaw Communications Inc.,24.244.23.222,49.3231,-122.8626,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1069052,2389713698,3227975251,577,Bell Canada,142.112.35.34,43.6656,-79.383,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1069062,3227975250,846445527,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,50.115.187.215,42.9578,-82.2777,False
1069576,3227975251,3349638557,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,22652,Fibrenoire Inc.,199.167.109.157,43.6564,-79.386,False
1069611,3227975250,1249171666,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15122,Point to Point Broadband Inc.,74.116.216.210,44.4167,-80.0833,False
1069781,755177515,3227975250,40788,Start Communications,45.3.24.43,43.0233,-81.1643,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1069783,3227975250,755177938,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.25.210,43.6605,-79.4633,False
1069853,2734650036,3227975251,40788,Start Communications,162.255.114.180,43.623,-79.3936,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1070292,3227975250,1655456051,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,22773,Cox Communications Inc.,98.172.65.51,33.5076,-112.0583,False
1070344,3227975250,1818172010,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",108.95.26.106,42.5038,-83.4764,False
1070350,755173386,3227975251,40788,Start Communications,45.3.8.10,43.2783,-79.8344,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1070386,410134444,3227975250,812,Rogers Communications Canada Inc.,24.114.39.172,49.25,-123.1333,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1070677,3227975250,1663736670,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.42.155.94,37.751,-97.822,False
1071277,3227975251,2394021867,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,855,Bell Canada,142.177.223.235,45.0691,-64.4696,False
1072105,3227975250,1677622403,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.254.124.131,43.0123,-81.2307,False
1072118,755176634,3227975250,40788,Start Communications,45.3.20.186,43.5148,-79.884,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1072146,2393018931,3227975250,855,Bell Canada,142.162.146.51,47.5167,-52.7833,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1072292,3497165221,3227975251,22995,Xplornet Communications Inc.,208.114.129.165,46.2801,-79.4502,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1072355,3227975251,1176305681,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,70.29.0.17,44.3572,-79.6929,False
1072421,405974330,3227975251,40788,Start Communications,24.50.173.58,42.9001,-78.9329,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1072556,3227975250,2734649919,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,162.255.114.63,43.623,-79.3936,False
1072624,3227975251,1217120453,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.200.197,43.6404,-79.3995,False
1072910,3227975251,2918156610,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,173.239.137.66,43.6319,-79.3716,False
1072977,2734343474,3227975250,40788,Start Communications,162.250.197.50,43.623,-79.3936,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1073000,3227975250,2734649395,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,162.255.112.51,43.623,-79.3936,False
1073046,3227975250,1179661323,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,70.80.52.11,45.5354,-73.6061,False
1073800,3227975250,2734343474,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,162.250.197.50,43.623,-79.3936,False
1074184,755174458,3227975250,40788,Start Communications,45.3.12.58,43.2055,-79.9004,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1074199,1282430282,3227975250,7922,"Comcast Cable Communications, LLC",76.112.85.74,42.3539,-83.212,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1074279,755178755,3227975251,40788,Start Communications,45.3.29.3,43.0147,-81.3049,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1074284,3227975251,755177515,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.24.43,43.0233,-81.1643,False
