id	ua
2848	ENSR3.0.66.30-IS9-RMRG40200-RG2490-CPO307
2767	ENSR3.0.66.30-IS9-RMRG40200-RG2490-CPO4821
2155	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO11098
2138	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO15385
2794	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO15804
2575	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO16973
1967	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO2459
2527	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO29363
2490	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO5327
2814	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO5384
1940	ENSR3.0.66.30-IS9-RMRG40201-RG2490-CPO7400
2038	ENSR3.0.66.30-IS9-RMRG40202-RG2490-CPO14331
2709	ENSR3.0.66.30-IS9-RMRG40202-RG2490-CPO15887
1922	ENSR3.0.66.30-IS9-RMRG40202-RG2490-CPO22869
2011	ENSR3.0.66.30-IS9-RMRG40202-RG2490-CPO23596
1975	ENSR3.0.66.30-IS9-RMRG40202-RG2490-CPO25367
2887	ENSR3.0.66.30-IS9-RMRG40202-RG2490-CPO6455
2555	ENSR3.0.66.30-IS9-RMRG40202-RG2490-CPO7311
2863	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO10569
2872	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO1118
2585	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO11286
1927	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO12062
1787	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO15899
2801	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO2092
2858	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO21516
1809	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO25939
1793	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO26837
1785	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO26863
2581	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO27461
2825	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO29790
2762	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO8282
1945	ENSR3.0.66.30-IS9-RMRG40203-RG2490-CPO8730
2751	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO10483
2040	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO15557
2563	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO20623
2309	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO21339
2890	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO28041
2818	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO28590
2026	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO3082
2809	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO8004
1866	ENSR3.0.66.30-IS9-RMRG40204-RG2490-CPO861
1773	ENSR3.0.66.30-IS9-RMRG40204-RG2492-CPO3592
2753	ENSR3.0.66.30-IS9-RMRG40205-RG2490-CPO18042
1856	ENSR3.0.66.30-IS9-RMRG40205-RG2490-CPO35
2721	ENSR3.0.66.30-IS9-RMRG40222-RG2490-CPO11907
2702	ENSR3.0.66.30-IS9-RMRG40222-RG2490-CPO9505
2700	ENSR3.0.66.30-IS9-RMRG40226-RG2490-CPO5806
1843	ENSR3.0.66.30-IS9-RMRG40300-RG2490-CPO27521
2232	ENSR3.0.66.30-IS9-RMRG40310-RG2490-CPO24801
2912	ENSR3.0.66.30-IS9-RMRG40320-RG2490-CPO3025
2913	ENSR3.0.66.30-IS9-RMRG40320-RG2490-CPO9571
2896	ENSR3.0.66.30-IS9-RMRG40400-RG2490-CPO10418
2181	ENSR3.0.66.30-IS9-RMRG40400-RG2490-CPO22473
2143	ENSR3.0.66.30-IS9-RMRG40400-RG2490-CPO8881
2824	ENSR3.0.66.30-IS9-RMRG40450-RG2490-CPO12389
2220	ENSR3.0.66.30-IS9-RMRG40450-RG2490-CPO20636
2629	ENSR3.0.66.30-IS9-RMRG40450-RG2490-CPO23526
2640	ENSR3.0.66.30-IS9-RMRG40450-RG2490-CPO26605
2039	ENSR3.0.66.30-IS9-RMRG40450-RG2490-CPO2842
2233	ENSR3.0.66.30-IS9-RMRG40450-RG2490-CPO3919
1917	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO12471
1985	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO12874
2676	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO15452
2398	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO16519
2875	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO18020
1844	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO18920
2834	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO19402
1971	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO24620
2835	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO4808
2593	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO686
2719	ENSR3.0.66.30-IS9-RMRG40451-RG2490-CPO8944
2014	ENSR3.0.66.30-IS9-RMRG40452-RG2490-CPO21242
2324	ENSR3.0.66.30-IS9-RMRG40452-RG2490-CPO21958
1831	ENSR3.0.66.30-IS9-RMRG40452-RG2490-CPO23560
2287	ENSR3.0.66.30-IS9-RMRG40452-RG2490-CPO28659
2335	ENSR3.0.66.30-IS9-RMRG40452-RG2490-CPO29999
2019	ENSR3.0.66.30-IS9-RMRG40452-RG2490-CPO8005
2330	ENSR3.0.66.30-IS9-RMRG40452-RG2490-CPO8950
2243	ENSR3.0.66.30-IS9-RMRG40510-RG2490-CPO10364
2196	ENSR3.0.66.30-IS9-RMRG40510-RG2490-CPO28394
2788	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO10240
2313	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO10280
1804	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO10794
2576	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO10801
2195	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO11303
2116	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO11476
2073	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO11881
2451	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO11882
2881	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO12171
2528	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO12199
2517	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO12531
2691	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO129
2387	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO13212
1935	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO13291
2285	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO13350
2447	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO1361
1936	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO13735
2639	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO13801
2080	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO14003
2215	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO14139
2410	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO1422
2733	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO14570
2761	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO15008
2009	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO15114
2311	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO15159
1987	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO15352
2378	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO15671
2547	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO15716
2441	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO15853
1929	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16012
2236	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16184
2739	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16188
2096	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16206
1878	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16241
2153	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16302
2282	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16477
2079	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16658
2891	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16913
2252	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO16992
2164	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO1710
1972	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO17272
2842	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO17295
2229	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO1731
2421	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO17364
2299	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO17461
2169	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO17597
1900	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO17851
1817	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO17990
2798	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO18332
1807	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO1841
2110	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO18666
2554	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO18736
2732	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO18772
1963	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO18853
2670	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO18867
2817	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO19156
2744	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO19398
2783	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO19763
2160	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO20390
1786	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO20495
2542	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO20750
2107	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO20816
2037	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO21331
2017	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO21343
2161	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO21413
2264	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO21419
2051	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO21495
2326	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO21974
2847	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO22244
2174	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO22269
2525	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO22335
1783	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO22406
2579	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO22458
2731	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO22470
2561	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO23033
2624	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO23069
2529	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO23179
2461	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO23409
2508	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO24261
1812	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO24891
2833	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO25014
2166	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO25372
2856	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO2606
2474	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO26146
2826	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO27037
2358	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO27371
2479	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO2746
2513	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO27588
1813	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO27679
2034	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO27734
2331	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO28389
2329	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO28849
2813	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO28947
1885	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO29004
2564	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO29012
2621	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO29068
2688	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO2946
2643	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO29537
2007	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO29546
2695	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO2971
2347	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO29760
2495	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO2999
1937	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO3247
2405	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO3274
2217	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO3799
2765	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO3848
2611	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO412
2603	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO4147
2175	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO4450
1920	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO4881
2124	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO4996
2035	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO523
2703	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO555
2344	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO6085
2428	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO6139
2673	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO6293
2630	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO6631
2598	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO7206
2400	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO7229
2583	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO7277
2837	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO7286
2317	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO7481
2041	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO750
2002	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO7605
2566	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO7752
2488	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO7943
2497	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO8412
2239	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO8493
2255	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO8677
2840	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO8755
2574	ENSR3.0.66.30-IS9-RMRG40570-RG2490-CPO9583
1764	ENSR3.0.66.30-IS9-RMRG40570-RG2492-CPO12384
1995	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO10215
1901	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO10564
2426	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO10786
2821	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO11335
2130	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO11357
2141	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO11561
1784	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO11858
2846	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO1219
2397	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO12386
1982	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO12392
2268	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO12620
2586	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO12926
2086	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO13230
2518	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO13393
1923	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO13485
2103	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO13756
2675	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO14013
2091	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO14939
2230	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO15251
2266	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO15404
2304	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO15511
2404	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO15687
2805	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO16416
2635	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO16502
1848	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO16536
2208	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO16731
2260	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO16927
2262	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO17013
2064	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO17329
1984	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO17346
2263	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO17947
2125	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO18369
2876	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO18593
1795	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO18626
2222	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO18652
2535	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO18923
1948	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO18967
2505	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO1906
2167	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO19309
2218	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO1937
2280	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO19464
2380	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO19540
2221	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO20047
2414	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO20228
2666	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO2035
1802	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO20582
2669	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO20733
2467	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO20898
2868	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO21115
1915	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO21205
2738	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO21253
2425	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO21605
1997	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO22045
2634	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO23503
1847	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO23504
2532	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO2431
2134	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO24618
2050	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO24708
2491	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO24882
2436	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO25354
2362	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO25639
1881	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO25886
2772	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO26107
2540	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO26267
2734	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO26292
2843	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO27140
2176	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO27257
2815	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO27349
2478	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO27411
2238	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO27562
2897	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO2781
1824	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO27893
2877	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO28159
2097	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO28207
2674	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO28554
2254	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO28753
1973	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO29119
2742	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO2920
1938	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO29410
2509	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO29502
1874	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO29610
2638	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO29926
2729	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO3184
2756	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO3297
2049	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO3426
2503	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO3520
1949	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO3561
1872	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO3655
2685	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO3753
2844	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO4144
2592	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO419
2247	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO4199
2455	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO4499
2129	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO509
2346	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO5145
1806	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO5148
2723	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO5481
2216	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO5625
2150	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6149
2305	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6245
1991	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6297
2063	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6309
2789	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6367
2737	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6468
1803	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6641
2119	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6950
2122	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6954
2568	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO6983
2577	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO7033
2269	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO7071
2492	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO775
2470	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO7777
2005	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO7885
2242	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO834
2336	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO8869
1933	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO9181
2457	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO934
2081	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO9726
2618	ENSR3.0.66.30-IS9-RMRG40571-RG2490-CPO9818
2293	ENSR3.0.66.30-IS9-RMRG40820-RG2490-CPO17093
1853	ENSR3.0.66.30-IS9-RMRG40820-RG2490-CPO18878
2859	ENSR3.0.66.30-IS9-RMRG40820-RG2490-CPO2371
1863	ENSR3.0.66.30-IS9-RMRG40820-RG2490-CPO27339
2746	ENSR3.0.66.30-IS9-RMRG40861-RG2490-CPO28216
2337	ENSR3.0.66.30-IS9-RMRG40880-RG2490-CPO27404
2501	ENSR3.0.66.30-IS9-RMRG40880-RG2490-CPO7342
1792	ENSR3.0.66.30-IS9-RMRG40890-RG2490-CPO1266
2066	ENSR3.0.66.30-IS9-RMRG40890-RG2490-CPO16642
2720	ENSR3.0.66.30-IS9-RMRG40890-RG2490-CPO5792
2727	ENSR3.0.66.30-IS9-RMRG40890-RG2490-CPO7284
2712	ENSR3.0.66.30-IS9-RMRG40890-RG2490-CPO7719
1976	ENSR3.0.66.30-IS9-RMRG40890-RG2490-CPO87
2033	ENSR3.0.66.30-IS9-RMRG40891-RG2490-CPO19668
1830	ENSR3.0.66.30-IS9-RMRG40891-RG2490-CPO19743
2795	ENSR3.0.66.30-IS9-RMRG40891-RG2490-CPO20338
2894	ENSR3.0.66.30-IS9-RMRG40891-RG2490-CPO24448
2754	ENSR3.0.66.30-IS9-RMRG40891-RG2490-CPO4689
2878	ENSR3.0.66.30-IS9-RMRG40891-RG2490-CPO8500
2623	ENSR3.0.66.30-IS9-RMRG40892-RG2490-CPO11669
2302	ENSR3.0.66.30-IS9-RMRG40892-RG2490-CPO18984
1833	ENSR3.0.66.30-IS9-RMRG40892-RG2490-CPO21724
2340	ENSR3.0.66.30-IS9-RMRG40892-RG2490-CPO7423
2234	ENSR3.0.66.30-IS9-RMRG40893-RG2490-CPO11117
2747	ENSR3.0.66.30-IS9-RMRG40893-RG2490-CPO12745
2764	ENSR3.0.66.30-IS9-RMRG40893-RG2490-CPO13464
1852	ENSR3.0.66.30-IS9-RMRG40893-RG2490-CPO17895
2253	ENSR3.0.66.30-IS9-RMRG40893-RG2490-CPO19629
1930	ENSR3.0.66.30-IS9-RMRG40893-RG2490-CPO27
2832	ENSR3.0.66.30-IS9-RMRG40893-RG2490-CPO5858
2769	ENSR3.0.66.30-IS9-RMRG40893-RG2490-CPO9251
1810	ENSR3.0.66.30-IS9-RMRG40894-RG2490-CPO22231
1857	ENSR3.0.66.30-IS9-RMRG40894-RG2490-CPO26419
2874	ENSR3.0.66.30-IS9-RMRG40894-RG2490-CPO26582
2735	ENSR3.0.66.30-IS9-RMRG40894-RG2490-CPO3966
2672	ENSR3.0.66.30-IS9-RMRG40895-RG2490-CPO10289
2392	ENSR3.0.66.30-IS9-RMRG40895-RG2490-CPO12574
2480	ENSR3.0.66.30-IS9-RMRG40895-RG2490-CPO20312
2625	ENSR3.0.66.30-IS9-RMRG40895-RG2490-CPO2051
2055	ENSR3.0.66.30-IS9-RMRG40895-RG2490-CPO21664
1846	ENSR3.0.66.30-IS9-RMRG40895-RG2490-CPO8829
2481	ENSR3.0.66.30-IS9-RMRG40896-RG2490-CPO26312
2686	ENSR3.0.66.30-IS9-RMRG40896-RG2490-CPO27942
2880	ENSR3.0.66.30-IS9-RMRG40897-RG2490-CPO120
2450	ENSR3.0.66.30-IS9-RMRG40898-RG2490-CPO168
2538	ENSR3.0.66.30-IS9-RMRG40898-RG2490-CPO9195
2715	ENSR3.0.66.30-IS9-RMRG40910-RG2490-CPO16318
