,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
98268,3227975507,393755,CloudPBX,43.6319,-79.3716,3349638568,22652,Fibrenoire Inc.,43.6564,-79.386
98276,3227975506,393755,CloudPBX,43.6319,-79.3716,410720570,33363,"BRIGHT HOUSE NETWORKS, LLC",39.895,-86.1804
98424,3227975506,393755,CloudPBX,43.6319,-79.3716,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207
99694,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207,3227975507,393755,CloudPBX,43.6319,-79.3716
100383,3227975506,393755,CloudPBX,43.6319,-79.3716,2918156610,812,Rogers Communications Canada Inc.,43.6319,-79.3716
101218,3227975507,393755,CloudPBX,43.6319,-79.3716,2918156610,812,Rogers Communications Canada Inc.,43.6319,-79.3716
102194,3227975506,393755,CloudPBX,43.6319,-79.3716,760129234,7992,Cogeco Cable,42.1783,-82.7715
103546,410720570,33363,"BRIGHT HOUSE NETWORKS, LLC",39.895,-86.1804,3227975506,393755,CloudPBX,43.6319,-79.3716
104014,3227975507,393755,CloudPBX,43.6319,-79.3716,1761238241,15128,Comwave Telecom Inc.,43.0233,-81.1643
104901,3227975507,393755,CloudPBX,43.6319,-79.3716,1229012093,7922,"Comcast Cable Communications, LLC",44.9198,-93.4832
105538,1210551897,7992,Cogeco Cable,42.9888,-82.3592,3227975506,393755,CloudPBX,43.6319,-79.3716
107126,3227975506,393755,CloudPBX,43.6319,-79.3716,1210551897,7992,Cogeco Cable,42.9888,-82.3592
108271,215430723,7018,"AT&T Services, Inc.",37.751,-97.822,3227975507,393755,CloudPBX,43.6319,-79.3716
108553,1675902784,812,Rogers Communications Canada Inc.,43.8582,-79.3985,3227975507,393755,CloudPBX,43.6319,-79.3716
109013,2918156610,812,Rogers Communications Canada Inc.,43.6319,-79.3716,3227975506,393755,CloudPBX,43.6319,-79.3716
111154,1675902784,812,Rogers Communications Canada Inc.,43.8582,-79.3985,3227975506,393755,CloudPBX,43.6319,-79.3716
111675,3227975507,393755,CloudPBX,43.6319,-79.3716,2393990862,855,Bell Canada,47.5124,-52.6729
112887,845507258,577,Bell Canada,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
114140,2927035370,812,Rogers Communications Canada Inc.,44.3001,-79.6496,3227975506,393755,CloudPBX,43.6319,-79.3716
114343,3227975506,393755,CloudPBX,43.6319,-79.3716,1677535485,812,Rogers Communications Canada Inc.,47.5334,-52.7595
115308,3227975507,393755,CloudPBX,43.6319,-79.3716,1664327376,7018,"AT&T Services, Inc.",42.586,-83.5006
116466,1653562909,19171,Stargate Connections Inc.,49.316,-123.0576,3227975507,393755,CloudPBX,43.6319,-79.3716
117213,3227975506,393755,CloudPBX,43.6319,-79.3716,3091581862,6327,Shaw Communications Inc.,52.3834,-113.7853
119338,3227975506,393755,CloudPBX,43.6319,-79.3716,2393314675,855,Bell Canada,47.5194,-52.8122
119574,3227975507,393755,CloudPBX,43.6319,-79.3716,845507258,577,Bell Canada,44.3572,-79.6929
119792,1168513329,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,3227975507,393755,CloudPBX,43.6319,-79.3716
120121,845507258,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
123479,3227975507,393755,CloudPBX,43.6319,-79.3716,3232726818,393544,"Jasper Technologies, Inc.",43.6655,-79.4204
124237,2734343474,40788,Start Communications,43.623,-79.3936,3227975506,393755,CloudPBX,43.6319,-79.3716
125816,3227975507,393755,CloudPBX,43.6319,-79.3716,3225808030,7992,Cogeco Cable,43.6319,-79.3716
126117,1749006169,7018,"AT&T Services, Inc.",39.9738,-86.1765,3227975506,393755,CloudPBX,43.6319,-79.3716
126967,1745809577,7018,"AT&T Services, Inc.",39.8686,-86.1003,3227975506,393755,CloudPBX,43.6319,-79.3716
128515,2917629101,22652,Fibrenoire Inc.,43.6784,-79.2941,3227975507,393755,CloudPBX,43.6319,-79.3716
129332,1663419641,7018,"AT&T Services, Inc.",42.1759,-83.4807,3227975507,393755,CloudPBX,43.6319,-79.3716
129863,1663419641,7018,"AT&T Services, Inc.",42.1759,-83.4807,3227975506,393755,CloudPBX,43.6319,-79.3716
132429,1663736670,7018,"AT&T Services, Inc.",37.751,-97.822,3227975506,393755,CloudPBX,43.6319,-79.3716
132707,3227975507,393755,CloudPBX,43.6319,-79.3716,1616866354,7922,"Comcast Cable Communications, LLC",41.8876,-87.6368
133078,855009785,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,3227975506,393755,CloudPBX,43.6319,-79.3716
133931,1217090222,812,Rogers Communications Canada Inc.,43.6192,-79.6538,3227975507,393755,CloudPBX,43.6319,-79.3716
135164,1217090222,812,Rogers Communications Canada Inc.,43.6192,-79.6538,3227975506,393755,CloudPBX,43.6319,-79.3716
138183,3227975506,393755,CloudPBX,43.6319,-79.3716,3097645524,5769,Videotron Telecom Ltee,45.4594,-73.5501
138681,3227975506,393755,CloudPBX,43.6319,-79.3716,1168513329,36493,FIBERNETICS CORPORATION,43.5637,-79.7202
140005,2918156610,812,Rogers Communications Canada Inc.,43.6319,-79.3716,3227975507,393755,CloudPBX,43.6319,-79.3716
143259,3429204010,577,Bell Canada,49.2667,-122.7833,3227975506,393755,CloudPBX,43.6319,-79.3716
143378,3227975507,393755,CloudPBX,43.6319,-79.3716,3091492294,6327,Shaw Communications Inc.,51.0876,-114.0214
144137,1614103491,6327,Shaw Communications Inc.,49.0787,-121.6098,3227975507,393755,CloudPBX,43.6319,-79.3716
144818,3227975506,393755,CloudPBX,43.6319,-79.3716,1668866301,7018,"AT&T Services, Inc.",42.5038,-83.4764
145749,1282430282,7922,"Comcast Cable Communications, LLC",42.3539,-83.212,3227975507,393755,CloudPBX,43.6319,-79.3716
146387,3227975506,393755,CloudPBX,43.6319,-79.3716,1090360462,19171,Stargate Connections Inc.,49.2866,-123.1158
146983,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583,3227975506,393755,CloudPBX,43.6319,-79.3716
147595,3227975507,393755,CloudPBX,43.6319,-79.3716,1282430282,7922,"Comcast Cable Communications, LLC",42.3539,-83.212
148156,3227975506,393755,CloudPBX,43.6319,-79.3716,1282430282,7922,"Comcast Cable Communications, LLC",42.3539,-83.212
149171,412234426,7992,Cogeco Cable,44.1665,-77.4037,3227975506,393755,CloudPBX,43.6319,-79.3716
149682,1210558656,7992,Cogeco Cable,42.9998,-82.3926,3227975506,393755,CloudPBX,43.6319,-79.3716
150734,1282430282,7922,"Comcast Cable Communications, LLC",42.3539,-83.212,3227975506,393755,CloudPBX,43.6319,-79.3716
151303,755178426,40788,Start Communications,42.9976,-81.2563,3227975506,393755,CloudPBX,43.6319,-79.3716
151527,2916646842,19108,Suddenlink Communications,36.8788,-93.7206,3227975506,393755,CloudPBX,43.6319,-79.3716
156795,1232637488,7922,"Comcast Cable Communications, LLC",28.8743,-81.686,3227975507,393755,CloudPBX,43.6319,-79.3716
158495,3227975506,393755,CloudPBX,43.6319,-79.3716,405972604,40788,Start Communications,43.5588,-80.3004
159268,3227975506,393755,CloudPBX,43.6319,-79.3716,1632525706,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765
159490,3227975506,393755,CloudPBX,43.6319,-79.3716,1210492883,7992,Cogeco Cable,42.9578,-82.2777
159565,3227975507,393755,CloudPBX,43.6319,-79.3716,1632525706,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765
161750,410719962,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,3227975507,393755,CloudPBX,43.6319,-79.3716
164911,3227975506,393755,CloudPBX,43.6319,-79.3716,1210506860,7992,Cogeco Cable,42.2007,-83.0276
169329,3227975507,393755,CloudPBX,43.6319,-79.3716,755176806,40788,Start Communications,42.8719,-81.2472
170465,1632525706,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765,3227975506,393755,CloudPBX,43.6319,-79.3716
173786,3227975506,393755,CloudPBX,43.6319,-79.3716,1279425017,577,Bell Canada,44.3572,-79.6929
173906,3227975507,393755,CloudPBX,43.6319,-79.3716,1217090222,812,Rogers Communications Canada Inc.,43.6192,-79.6538
174376,2393257058,855,Bell Canada,47.5334,-52.7595,3227975507,393755,CloudPBX,43.6319,-79.3716
175222,1676918269,812,Rogers Communications Canada Inc.,43.0443,-81.2391,3227975506,393755,CloudPBX,43.6319,-79.3716
178152,409640138,33363,"BRIGHT HOUSE NETWORKS, LLC",40.4894,-85.5977,3227975507,393755,CloudPBX,43.6319,-79.3716
178705,3227975507,393755,CloudPBX,43.6319,-79.3716,1761238353,15128,Comwave Telecom Inc.,43.8432,-79.5644
180323,2393277605,855,Bell Canada,45.2308,-66.0953,3227975507,393755,CloudPBX,43.6319,-79.3716
182455,1676918269,812,Rogers Communications Canada Inc.,43.0443,-81.2391,3227975507,393755,CloudPBX,43.6319,-79.3716
185482,3227975506,393755,CloudPBX,43.6319,-79.3716,3517667405,852,TELUS Communications Inc.,43.6655,-79.4204
189662,410719962,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,3227975506,393755,CloudPBX,43.6319,-79.3716
189756,3227975506,393755,CloudPBX,43.6319,-79.3716,1761238241,15128,Comwave Telecom Inc.,43.0233,-81.1643
189846,3227975507,393755,CloudPBX,43.6319,-79.3716,2914149279,5769,Videotron Telecom Ltee,45.504,-73.5747
190273,3227975506,393755,CloudPBX,43.6319,-79.3716,3332465478,6171,WorldGate,53.4914,-113.4802
192023,2734650036,40788,Start Communications,43.623,-79.3936,3227975507,393755,CloudPBX,43.6319,-79.3716
192167,2734650036,40788,Start Communications,43.623,-79.3936,3227975506,393755,CloudPBX,43.6319,-79.3716
195384,3227975506,393755,CloudPBX,43.6319,-79.3716,3091463342,6327,Shaw Communications Inc.,49.2866,-123.1158
203715,1632525706,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765,3227975507,393755,CloudPBX,43.6319,-79.3716
207589,1632555294,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,3227975506,393755,CloudPBX,43.6319,-79.3716
210103,3624749586,15290,Allstream Corp.,43.5924,-79.7611,3227975506,393755,CloudPBX,43.6319,-79.3716
211936,3492161874,852,TELUS Communications Inc.,51.0242,-114.1004,3227975506,393755,CloudPBX,43.6319,-79.3716
214919,3227975507,393755,CloudPBX,43.6319,-79.3716,1668866301,7018,"AT&T Services, Inc.",42.5038,-83.4764
222058,1677619609,812,Rogers Communications Canada Inc.,43.0147,-81.3049,3227975506,393755,CloudPBX,43.6319,-79.3716
223786,1745367638,7018,"AT&T Services, Inc.",42.203,-83.3166,3227975506,393755,CloudPBX,43.6319,-79.3716
223863,3227975507,393755,CloudPBX,43.6319,-79.3716,1186483740,22773,Cox Communications Inc.,32.2541,-110.8785
224683,3227975507,393755,CloudPBX,43.6319,-79.3716,416559370,35911,Telebec,48.1002,-77.7828
225764,3227975506,393755,CloudPBX,43.6319,-79.3716,2392981629,855,Bell Canada,47.5986,-52.6926
225933,3227975507,393755,CloudPBX,43.6319,-79.3716,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663
227933,3227975507,393755,CloudPBX,43.6319,-79.3716,2392981629,855,Bell Canada,47.5986,-52.6926
229346,3097645524,5769,Videotron Telecom Ltee,45.4594,-73.5501,3227975507,393755,CloudPBX,43.6319,-79.3716
233679,3227975506,393755,CloudPBX,43.6319,-79.3716,1255890618,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
239028,3227975507,393755,CloudPBX,43.6319,-79.3716,3096913062,36522,BELL MOBILITY INC.,43.4389,-80.2649
243354,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663,3227975506,393755,CloudPBX,43.6319,-79.3716
244654,3227975506,393755,CloudPBX,43.6319,-79.3716,2734650036,40788,Start Communications,43.623,-79.3936
246269,3227975506,393755,CloudPBX,43.6319,-79.3716,1653562614,19171,Stargate Connections Inc.,49.2397,-123.0407
246758,3227975506,393755,CloudPBX,43.6319,-79.3716,2914149279,5769,Videotron Telecom Ltee,45.504,-73.5747
247217,3096912924,36522,BELL MOBILITY INC.,43.4389,-80.2649,3227975507,393755,CloudPBX,43.6319,-79.3716
247362,3096912924,36522,BELL MOBILITY INC.,43.4389,-80.2649,3227975506,393755,CloudPBX,43.6319,-79.3716
247755,3227975507,393755,CloudPBX,43.6319,-79.3716,3476451441,20161,TeraGo Networks Inc.,43.8227,-79.3946
248092,3227975507,393755,CloudPBX,43.6319,-79.3716,410720570,33363,"BRIGHT HOUSE NETWORKS, LLC",39.895,-86.1804
253339,1096686281,577,Bell Canada,46.7749,-71.3344,3227975507,393755,CloudPBX,43.6319,-79.3716
256293,3227975507,393755,CloudPBX,43.6319,-79.3716,2889496827,21928,"T-Mobile USA, Inc.",39.7428,-104.8997
257150,2392981629,855,Bell Canada,47.5986,-52.6926,3227975506,393755,CloudPBX,43.6319,-79.3716
257481,3227975507,393755,CloudPBX,43.6319,-79.3716,1653562614,19171,Stargate Connections Inc.,49.2397,-123.0407
260352,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667530,852,TELUS Communications Inc.,43.6655,-79.4204
260548,3227975507,393755,CloudPBX,43.6319,-79.3716,2393257317,855,Bell Canada,47.5334,-52.7595
262473,1632555294,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,3227975507,393755,CloudPBX,43.6319,-79.3716
262909,410720570,33363,"BRIGHT HOUSE NETWORKS, LLC",39.895,-86.1804,3227975507,393755,CloudPBX,43.6319,-79.3716
266108,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352,3227975507,393755,CloudPBX,43.6319,-79.3716
275707,1210458777,7992,Cogeco Cable,42.9888,-82.3592,3227975507,393755,CloudPBX,43.6319,-79.3716
275995,3227975507,393755,CloudPBX,43.6319,-79.3716,1675651399,812,Rogers Communications Canada Inc.,43.8719,-78.9378
276038,1210458777,7992,Cogeco Cable,42.9888,-82.3592,3227975506,393755,CloudPBX,43.6319,-79.3716
276492,3227975506,393755,CloudPBX,43.6319,-79.3716,1210458777,7992,Cogeco Cable,42.9888,-82.3592
276782,3227975507,393755,CloudPBX,43.6319,-79.3716,1612181439,5769,Videotron Telecom Ltee,45.4667,-73.8833
276836,3227975507,393755,CloudPBX,43.6319,-79.3716,1150482625,6327,Shaw Communications Inc.,51.0419,-114.2
280613,855187221,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199,3227975507,393755,CloudPBX,43.6319,-79.3716
282571,3227975506,393755,CloudPBX,43.6319,-79.3716,1152811200,14663,TELUS Communications Inc.,43.6319,-79.3716
283581,405973915,40788,Start Communications,42.8909,-81.3236,3227975506,393755,CloudPBX,43.6319,-79.3716
285912,3227975507,393755,CloudPBX,43.6319,-79.3716,3349638544,22652,Fibrenoire Inc.,43.6564,-79.386
285979,3227975507,393755,CloudPBX,43.6319,-79.3716,1667304995,7018,"AT&T Services, Inc.",41.8802,-87.7566
286039,3227975506,393755,CloudPBX,43.6319,-79.3716,1667304995,7018,"AT&T Services, Inc.",41.8802,-87.7566
286144,3091581862,6327,Shaw Communications Inc.,52.3834,-113.7853,3227975506,393755,CloudPBX,43.6319,-79.3716
291812,3227975506,393755,CloudPBX,43.6319,-79.3716,755177938,40788,Start Communications,43.6605,-79.4633
292240,3227975507,393755,CloudPBX,43.6319,-79.3716,755177938,40788,Start Communications,43.6605,-79.4633
293552,1815898214,33544,WiLine Networks Inc.,32.7191,-117.1607,3227975487,393755,CloudPBX,43.6319,-79.3716
293965,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667552,852,TELUS Communications Inc.,43.6655,-79.4204
295243,755177938,40788,Start Communications,43.6605,-79.4633,3227975507,393755,CloudPBX,43.6319,-79.3716
296373,3227975507,393755,CloudPBX,43.6319,-79.3716,1210551897,7992,Cogeco Cable,42.9888,-82.3592
296574,3227975507,393755,CloudPBX,43.6319,-79.3716,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929
297080,3227975506,393755,CloudPBX,43.6319,-79.3716,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929
298113,3480447026,11478,Openface Inc.,45.4805,-73.5554,3227975506,393755,CloudPBX,43.6319,-79.3716
298452,3517667552,852,TELUS Communications Inc.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
298747,3507478250,13768,Cogeco Peer 1,43.6021,-79.5402,3227975506,393755,CloudPBX,43.6319,-79.3716
299663,755177938,40788,Start Communications,43.6605,-79.4633,3227975506,393755,CloudPBX,43.6319,-79.3716
301005,3227975506,393755,CloudPBX,43.6319,-79.3716,2892490143,25668,Cipherkey Exchange Corp.,49.2497,-123.166
304097,3227975507,393755,CloudPBX,43.6319,-79.3716,1210563623,7992,Cogeco Cable,42.9888,-82.3592
305291,1176398024,577,Bell Canada,43.8113,-79.193,3227975506,393755,CloudPBX,43.6319,-79.3716
305309,1176398024,577,Bell Canada,43.8113,-79.193,3227975507,393755,CloudPBX,43.6319,-79.3716
306002,1761238241,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975507,393755,CloudPBX,43.6319,-79.3716
306400,3480447026,11478,Openface Inc.,45.4805,-73.5554,3227975507,393755,CloudPBX,43.6319,-79.3716
308791,3227975507,393755,CloudPBX,43.6319,-79.3716,1676840295,812,Rogers Communications Canada Inc.,48.9682,-54.5906
308831,1676840295,812,Rogers Communications Canada Inc.,48.9682,-54.5906,3227975507,393755,CloudPBX,43.6319,-79.3716
312429,3227975506,393755,CloudPBX,43.6319,-79.3716,417208700,11260,EastLink,45.2,-64.1167
312997,3227975507,393755,CloudPBX,43.6319,-79.3716,417208700,11260,EastLink,45.2,-64.1167
313167,2393257058,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
313627,417208700,11260,EastLink,45.2,-64.1167,3227975506,393755,CloudPBX,43.6319,-79.3716
313643,417208700,11260,EastLink,45.2,-64.1167,3227975507,393755,CloudPBX,43.6319,-79.3716
314192,1823230797,852,TELUS Communications Inc.,49.0331,-123.0877,3227975507,393755,CloudPBX,43.6319,-79.3716
314553,3227975507,393755,CloudPBX,43.6319,-79.3716,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
314592,3227975506,393755,CloudPBX,43.6319,-79.3716,1217118538,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
314655,3227975507,393755,CloudPBX,43.6319,-79.3716,755171934,40788,Start Communications,42.9915,-81.3402
314681,755171934,40788,Start Communications,42.9915,-81.3402,3227975506,393755,CloudPBX,43.6319,-79.3716
314701,3227975506,393755,CloudPBX,43.6319,-79.3716,3225808174,7992,Cogeco Cable,43.6319,-79.3716
314739,3227975507,393755,CloudPBX,43.6319,-79.3716,3225808174,7992,Cogeco Cable,43.6319,-79.3716
314763,3227975506,393755,CloudPBX,43.6319,-79.3716,755171934,40788,Start Communications,42.9915,-81.3402
314773,2392989210,855,Bell Canada,47.5986,-52.6926,3227975506,393755,CloudPBX,43.6319,-79.3716
314801,3227975507,393755,CloudPBX,43.6319,-79.3716,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
314886,3227975506,393755,CloudPBX,43.6319,-79.3716,1676840295,812,Rogers Communications Canada Inc.,48.9682,-54.5906
314916,2392989210,855,Bell Canada,47.5986,-52.6926,3227975507,393755,CloudPBX,43.6319,-79.3716
315360,1217118538,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
316452,3227975506,393755,CloudPBX,43.6319,-79.3716,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
316810,3227975507,393755,CloudPBX,43.6319,-79.3716,1217122175,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
316839,2393257102,855,Bell Canada,47.5334,-52.7595,3227975507,393755,CloudPBX,43.6319,-79.3716
316916,2392981629,855,Bell Canada,47.5986,-52.6926,3227975507,393755,CloudPBX,43.6319,-79.3716
317094,2393257407,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
317493,755171934,40788,Start Communications,42.9915,-81.3402,3227975507,393755,CloudPBX,43.6319,-79.3716
317567,1217118432,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
317830,3227975506,393755,CloudPBX,43.6319,-79.3716,1088896048,577,Bell Canada,42.9644,-82.3259
317908,2393257102,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
318456,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
318540,2393314965,855,Bell Canada,47.5194,-52.8122,3227975507,393755,CloudPBX,43.6319,-79.3716
318635,1217119753,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
318911,3227975507,393755,CloudPBX,43.6319,-79.3716,1217118538,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
320209,3227975507,393755,CloudPBX,43.6319,-79.3716,755174249,40788,Start Communications,43.2001,-79.5663
320866,755173386,40788,Start Communications,43.2783,-79.8344,3227975506,393755,CloudPBX,43.6319,-79.3716
321293,3227975507,393755,CloudPBX,43.6319,-79.3716,1088896048,577,Bell Canada,42.9644,-82.3259
321355,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
321587,755174249,40788,Start Communications,43.2001,-79.5663,3227975507,393755,CloudPBX,43.6319,-79.3716
321917,3227975506,393755,CloudPBX,43.6319,-79.3716,1217119115,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
322212,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
322468,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
322542,1088896048,577,Bell Canada,42.9644,-82.3259,3227975507,393755,CloudPBX,43.6319,-79.3716
322931,1676840295,812,Rogers Communications Canada Inc.,48.9682,-54.5906,3227975506,393755,CloudPBX,43.6319,-79.3716
323078,3227975507,393755,CloudPBX,43.6319,-79.3716,2796534994,20057,AT&T Mobility LLC,41.8483,-87.6517
323159,3227975506,393755,CloudPBX,43.6319,-79.3716,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
323368,3227975507,393755,CloudPBX,43.6319,-79.3716,1217119753,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
323939,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
323998,3227975506,393755,CloudPBX,43.6319,-79.3716,2796534994,20057,AT&T Mobility LLC,41.8483,-87.6517
324280,1217119115,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
324946,3227975507,393755,CloudPBX,43.6319,-79.3716,755175847,40788,Start Communications,43.4032,-79.7186
324955,3227975506,393755,CloudPBX,43.6319,-79.3716,755175847,40788,Start Communications,43.4032,-79.7186
325551,3227975506,393755,CloudPBX,43.6319,-79.3716,1217118432,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
325636,405974558,40788,Start Communications,43.6861,-79.4025,3227975506,393755,CloudPBX,43.6319,-79.3716
325777,3227975507,393755,CloudPBX,43.6319,-79.3716,1217118432,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
325893,405974558,40788,Start Communications,43.6861,-79.4025,3227975507,393755,CloudPBX,43.6319,-79.3716
325982,3227975506,393755,CloudPBX,43.6319,-79.3716,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
326019,755175847,40788,Start Communications,43.4032,-79.7186,3227975506,393755,CloudPBX,43.6319,-79.3716
326540,755175847,40788,Start Communications,43.4032,-79.7186,3227975507,393755,CloudPBX,43.6319,-79.3716
327113,2393314965,855,Bell Canada,47.5194,-52.8122,3227975506,393755,CloudPBX,43.6319,-79.3716
327410,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352,3227975506,393755,CloudPBX,43.6319,-79.3716
327477,3227975506,393755,CloudPBX,43.6319,-79.3716,1217122175,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
328219,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
328462,3507478250,13768,Cogeco Peer 1,43.6021,-79.5402,3227975507,393755,CloudPBX,43.6319,-79.3716
328834,3227975506,393755,CloudPBX,43.6319,-79.3716,755174249,40788,Start Communications,43.2001,-79.5663
330138,1217119115,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
331235,755174249,40788,Start Communications,43.2001,-79.5663,3227975506,393755,CloudPBX,43.6319,-79.3716
331305,1826039003,7018,"AT&T Services, Inc.",39.7838,-86.0477,3227975506,393755,CloudPBX,43.6319,-79.3716
331399,2904576785,812,Rogers Communications Canada Inc.,47.5986,-52.6926,3227975507,393755,CloudPBX,43.6319,-79.3716
331570,755174545,40788,Start Communications,43.6656,-79.383,3227975507,393755,CloudPBX,43.6319,-79.3716
331784,3227975507,393755,CloudPBX,43.6319,-79.3716,405972604,40788,Start Communications,43.5588,-80.3004
331894,3227975507,393755,CloudPBX,43.6319,-79.3716,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
332098,1676256583,812,Rogers Communications Canada Inc.,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
332647,3227975506,393755,CloudPBX,43.6319,-79.3716,405974558,40788,Start Communications,43.6861,-79.4025
332844,3227975507,393755,CloudPBX,43.6319,-79.3716,1217119115,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
333982,2886637142,7018,"AT&T Services, Inc.",39.8227,-86.145,3227975506,393755,CloudPBX,43.6319,-79.3716
333999,3227975507,393755,CloudPBX,43.6319,-79.3716,405974558,40788,Start Communications,43.6861,-79.4025
334939,2393257407,855,Bell Canada,47.5334,-52.7595,3227975507,393755,CloudPBX,43.6319,-79.3716
335544,792166888,855,Bell Canada,47.5167,-52.7833,3227975507,393755,CloudPBX,43.6319,-79.3716
337004,3227975506,393755,CloudPBX,43.6319,-79.3716,1217119753,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
337091,3227975507,393755,CloudPBX,43.6319,-79.3716,3225808050,7992,Cogeco Cable,43.6319,-79.3716
338710,792166888,855,Bell Canada,47.5167,-52.7833,3227975506,393755,CloudPBX,43.6319,-79.3716
341439,2919301138,6327,Shaw Communications Inc.,49.1064,-122.8251,3227975507,393755,CloudPBX,43.6319,-79.3716
346326,3227975506,393755,CloudPBX,43.6319,-79.3716,755174545,40788,Start Communications,43.6656,-79.383
346468,1217119753,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
347706,405971847,40788,Start Communications,43.323,-79.8092,3227975507,393755,CloudPBX,43.6319,-79.3716
347786,405971847,40788,Start Communications,43.323,-79.8092,3227975506,393755,CloudPBX,43.6319,-79.3716
348651,3235838031,1403,EBOX,45.5009,-73.5877,3227975506,393755,CloudPBX,43.6319,-79.3716
349544,3227975506,393755,CloudPBX,43.6319,-79.3716,2393314965,855,Bell Canada,47.5194,-52.8122
349556,2393257217,855,Bell Canada,47.5334,-52.7595,3227975507,393755,CloudPBX,43.6319,-79.3716
351341,2621001610,855,Bell Canada,47.5167,-52.7833,3227975506,393755,CloudPBX,43.6319,-79.3716
351407,3227975507,393755,CloudPBX,43.6319,-79.3716,410143089,812,Rogers Communications Canada Inc.,43.6861,-79.4025
