,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
1054454,3227975251,395152,CloudPBX,43.6319,-79.3716,1210492887,7992,Cogeco Cable,42.9578,-82.2777
1054459,3227975250,395152,CloudPBX,43.6319,-79.3716,2734649389,40788,Start Communications,43.623,-79.3936
1054463,1210492887,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
1054507,1210478642,7992,Cogeco Cable,43.3512,-79.784,3227975251,395152,CloudPBX,43.6319,-79.3716
1054552,3227975251,395152,CloudPBX,43.6319,-79.3716,1745809577,7018,"AT&T Services, Inc.",39.8686,-86.1003
1054559,3227975251,395152,CloudPBX,43.6319,-79.3716,3638379076,7992,Cogeco Cable,42.9888,-82.3592
1054569,3233437542,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
1054584,846444685,7992,Cogeco Cable,42.4238,-82.1183,3227975251,395152,CloudPBX,43.6319,-79.3716
1054585,1210492887,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1054601,1176305681,577,Bell Canada,44.3572,-79.6929,3227975250,395152,CloudPBX,43.6319,-79.3716
1054613,3227975250,395152,CloudPBX,43.6319,-79.3716,755174249,40788,Start Communications,43.2001,-79.5663
1054615,3227975251,395152,CloudPBX,43.6319,-79.3716,412232415,7992,Cogeco Cable,42.95,-82.1167
1054621,1176754522,22652,Fibrenoire Inc.,44.25,-80.55,3227975251,395152,CloudPBX,43.6319,-79.3716
1054633,3227975251,395152,CloudPBX,43.6319,-79.3716,1210458874,7992,Cogeco Cable,42.9888,-82.3592
1054660,3227975250,395152,CloudPBX,43.6319,-79.3716,1761238166,15128,Comwave Telecom Inc.,43.0233,-81.1643
1054721,3227975251,395152,CloudPBX,43.6319,-79.3716,1088785852,577,Bell Canada,46.7589,-71.298
1054735,3227975251,395152,CloudPBX,43.6319,-79.3716,405974021,40788,Start Communications,43.6655,-79.4204
1054749,3227975250,395152,CloudPBX,43.6319,-79.3716,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207
1054758,3227975251,395152,CloudPBX,43.6319,-79.3716,405974330,40788,Start Communications,42.9001,-78.9329
1054763,412232415,7992,Cogeco Cable,42.95,-82.1167,3227975250,395152,CloudPBX,43.6319,-79.3716
1054787,1249171666,15122,Point to Point Broadband Inc.,44.4167,-80.0833,3227975250,395152,CloudPBX,43.6319,-79.3716
1054798,2486945690,16696,iTel Networks Inc,44.25,-80.55,3227975250,395152,CloudPBX,43.6319,-79.3716
1054810,1082947124,40788,Start Communications,43.6572,-79.3783,3227975250,395152,CloudPBX,43.6319,-79.3716
1054812,3227975250,395152,CloudPBX,43.6319,-79.3716,1082947124,40788,Start Communications,43.6572,-79.3783
1054828,3227975251,395152,CloudPBX,43.6319,-79.3716,412232343,7992,Cogeco Cable,42.95,-82.1167
1054882,3227975250,395152,CloudPBX,43.6319,-79.3716,1217118538,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1054890,1210486946,7992,Cogeco Cable,43.6319,-79.3716,3227975251,395152,CloudPBX,43.6319,-79.3716
1054895,3227975250,395152,CloudPBX,43.6319,-79.3716,405972604,40788,Start Communications,43.5588,-80.3004
1054911,3227975250,395152,CloudPBX,43.6319,-79.3716,1761238213,15128,Comwave Telecom Inc.,43.0233,-81.1643
1054913,3227975251,395152,CloudPBX,43.6319,-79.3716,1082947184,40788,Start Communications,43.6572,-79.3783
1054916,3227975250,395152,CloudPBX,43.6319,-79.3716,3225808180,7992,Cogeco Cable,43.6319,-79.3716
1054918,3637557315,577,Bell Canada,43.6319,-79.3716,3227975250,395152,CloudPBX,43.6319,-79.3716
1054934,1676624188,812,Rogers Communications Canada Inc.,43.0443,-81.2391,3227975250,395152,CloudPBX,43.6319,-79.3716
1054936,412232355,7992,Cogeco Cable,42.95,-82.1167,3227975250,395152,CloudPBX,43.6319,-79.3716
1054951,3227975251,395152,CloudPBX,43.6319,-79.3716,855187221,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199
1054981,3227975250,395152,CloudPBX,43.6319,-79.3716,1210498534,7992,Cogeco Cable,42.8833,-82.15
1055011,3227975250,395152,CloudPBX,43.6319,-79.3716,1088896161,577,Bell Canada,42.9644,-82.3259
1055051,3225808180,7992,Cogeco Cable,43.6319,-79.3716,3227975250,395152,CloudPBX,43.6319,-79.3716
1055052,3227975250,395152,CloudPBX,43.6319,-79.3716,1210492887,7992,Cogeco Cable,42.9578,-82.2777
1055096,3227975251,395152,CloudPBX,43.6319,-79.3716,1611994918,5769,Videotron Telecom Ltee,46.8287,-71.334
1055111,3227975250,395152,CloudPBX,43.6319,-79.3716,1210458660,7992,Cogeco Cable,42.9062,-82.11
1055159,3233437606,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
1055162,3227975250,395152,CloudPBX,43.6319,-79.3716,1210505669,7992,Cogeco Cable,42.9578,-82.2777
1055166,3638379050,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
1055199,3227975250,395152,CloudPBX,43.6319,-79.3716,411891757,40788,Start Communications,42.9888,-82.3592
1055201,3227975251,395152,CloudPBX,43.6319,-79.3716,1676918269,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1055203,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975251,395152,CloudPBX,43.6319,-79.3716
1055224,3638379143,7992,Cogeco Cable,43.3799,-79.7668,3227975250,395152,CloudPBX,43.6319,-79.3716
1055241,1754333190,15290,Allstream Corp.,43.6513,-79.3756,3227975250,395152,CloudPBX,43.6319,-79.3716
1055249,3233437542,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1055310,3227975250,395152,CloudPBX,43.6319,-79.3716,2886637142,7018,"AT&T Services, Inc.",39.8227,-86.145
1055366,3227975251,395152,CloudPBX,43.6319,-79.3716,3225808180,7992,Cogeco Cable,43.6319,-79.3716
1055380,3227975250,395152,CloudPBX,43.6319,-79.3716,1754333190,15290,Allstream Corp.,43.6513,-79.3756
1055393,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,3227975250,395152,CloudPBX,43.6319,-79.3716
1055454,3637557315,577,Bell Canada,43.6319,-79.3716,3227975251,395152,CloudPBX,43.6319,-79.3716
1055467,1676918269,812,Rogers Communications Canada Inc.,43.0443,-81.2391,3227975250,395152,CloudPBX,43.6319,-79.3716
1055471,846445455,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1055504,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352,3227975251,395152,CloudPBX,43.6319,-79.3716
1055524,2734649919,40788,Start Communications,43.623,-79.3936,3227975250,395152,CloudPBX,43.6319,-79.3716
1055536,3638379600,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
1055654,405976237,40788,Start Communications,43.2271,-79.871,3227975251,395152,CloudPBX,43.6319,-79.3716
1055679,1210505628,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
1055693,3227975251,395152,CloudPBX,43.6319,-79.3716,1676624188,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1055737,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207,3227975250,395152,CloudPBX,43.6319,-79.3716
1055789,755174249,40788,Start Communications,43.2001,-79.5663,3227975251,395152,CloudPBX,43.6319,-79.3716
1055811,3227975251,395152,CloudPBX,43.6319,-79.3716,1663736670,7018,"AT&T Services, Inc.",37.751,-97.822
1055845,1217073606,812,Rogers Communications Canada Inc.,43.75,-79.3978,3227975251,395152,CloudPBX,43.6319,-79.3716
1055854,1761238166,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975250,395152,CloudPBX,43.6319,-79.3716
1055865,3227975251,395152,CloudPBX,43.6319,-79.3716,1210486946,7992,Cogeco Cable,43.6319,-79.3716
1055878,3227975250,395152,CloudPBX,43.6319,-79.3716,855009785,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783
1055895,3227975251,395152,CloudPBX,43.6319,-79.3716,1806414516,5769,Videotron Telecom Ltee,45.5055,-73.8789
1055911,3227975250,395152,CloudPBX,43.6319,-79.3716,1611994918,5769,Videotron Telecom Ltee,46.8287,-71.334
1055970,3227975251,395152,CloudPBX,43.6319,-79.3716,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1056017,3227975250,395152,CloudPBX,43.6319,-79.3716,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563
1056061,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379076,7992,Cogeco Cable,42.9888,-82.3592
1056078,3233432126,7992,Cogeco Cable,43.3799,-79.7668,3227975251,395152,CloudPBX,43.6319,-79.3716
1056103,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352,3227975250,395152,CloudPBX,43.6319,-79.3716
1056177,3227975250,395152,CloudPBX,43.6319,-79.3716,2730633589,7018,"AT&T Services, Inc.",39.8512,-86.2651
1056194,3227975251,395152,CloudPBX,43.6319,-79.3716,1167923831,577,Bell Canada,44.4001,-79.6663
1056207,1176754522,22652,Fibrenoire Inc.,44.25,-80.55,3227975250,395152,CloudPBX,43.6319,-79.3716
1056275,3227975250,395152,CloudPBX,43.6319,-79.3716,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1056292,755175188,40788,Start Communications,42.9915,-81.3402,3227975251,395152,CloudPBX,43.6319,-79.3716
1056300,3227975251,395152,CloudPBX,43.6319,-79.3716,2479013111,15128,Comwave Telecom Inc.,43.2164,-79.7423
1056305,3227975250,395152,CloudPBX,43.6319,-79.3716,405974021,40788,Start Communications,43.6655,-79.4204
1056346,3227975251,395152,CloudPBX,43.6319,-79.3716,1282584635,7922,"Comcast Cable Communications, LLC",39.2575,-76.4951
1056358,3227975251,395152,CloudPBX,43.6319,-79.3716,3233445238,7992,Cogeco Cable,42.8833,-82.15
1056386,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379699,7992,Cogeco Cable,42.9578,-82.2777
1056411,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929,3227975250,395152,CloudPBX,43.6319,-79.3716
1056435,3227975250,395152,CloudPBX,43.6319,-79.3716,412232415,7992,Cogeco Cable,42.95,-82.1167
1056485,3227975251,395152,CloudPBX,43.6319,-79.3716,405978963,40788,Start Communications,43.6655,-79.4378
1056511,1210505719,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
1056527,3638379050,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
1056556,3227975251,395152,CloudPBX,43.6319,-79.3716,1176754522,22652,Fibrenoire Inc.,44.25,-80.55
1056612,3227975250,395152,CloudPBX,43.6319,-79.3716,3349638557,22652,Fibrenoire Inc.,43.6564,-79.386
1056631,412232415,7992,Cogeco Cable,42.95,-82.1167,3227975251,395152,CloudPBX,43.6319,-79.3716
1056681,3227975250,395152,CloudPBX,43.6319,-79.3716,405978963,40788,Start Communications,43.6655,-79.4378
1056702,1676918269,812,Rogers Communications Canada Inc.,43.0443,-81.2391,3227975251,395152,CloudPBX,43.6319,-79.3716
1056754,3227975250,395152,CloudPBX,43.6319,-79.3716,760129234,7992,Cogeco Cable,42.1783,-82.7715
1056757,405974330,40788,Start Communications,42.9001,-78.9329,3227975250,395152,CloudPBX,43.6319,-79.3716
1056791,3227975250,395152,CloudPBX,43.6319,-79.3716,3233445238,7992,Cogeco Cable,42.8833,-82.15
1056861,3227975250,395152,CloudPBX,43.6319,-79.3716,3233432126,7992,Cogeco Cable,43.3799,-79.7668
1056878,1082947488,40788,Start Communications,43.8404,-79.0251,3227975251,395152,CloudPBX,43.6319,-79.3716
1056898,3227975251,395152,CloudPBX,43.6319,-79.3716,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504
1056903,3227975251,395152,CloudPBX,43.6319,-79.3716,1082947488,40788,Start Communications,43.8404,-79.0251
1056971,1167923831,577,Bell Canada,44.4001,-79.6663,3227975251,395152,CloudPBX,43.6319,-79.3716
1056981,1210458777,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
1057052,3227975251,395152,CloudPBX,43.6319,-79.3716,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929
1057053,3227975250,395152,CloudPBX,43.6319,-79.3716,846445455,7992,Cogeco Cable,42.9578,-82.2777
1057095,3227975251,395152,CloudPBX,43.6319,-79.3716,405974442,40788,Start Communications,43.6655,-79.4204
1057120,3227975251,395152,CloudPBX,43.6319,-79.3716,411891757,40788,Start Communications,42.9888,-82.3592
1057207,405978963,40788,Start Communications,43.6655,-79.4378,3227975250,395152,CloudPBX,43.6319,-79.3716
1057240,3227975250,395152,CloudPBX,43.6319,-79.3716,3233437606,7992,Cogeco Cable,42.9578,-82.2777
1057261,3227975250,395152,CloudPBX,43.6319,-79.3716,1675902784,812,Rogers Communications Canada Inc.,43.8582,-79.3985
1057282,3227975251,395152,CloudPBX,43.6319,-79.3716,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1057312,1168513348,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,3227975251,395152,CloudPBX,43.6319,-79.3716
1057369,3227975251,395152,CloudPBX,43.6319,-79.3716,3638379050,7992,Cogeco Cable,42.9888,-82.3592
1057399,3638379597,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
1057487,3227975250,395152,CloudPBX,43.6319,-79.3716,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1057575,3227975251,395152,CloudPBX,43.6319,-79.3716,3518471202,7794,Execulink Telecom Inc.,42.9856,-81.1821
1057576,3233432126,7992,Cogeco Cable,43.3799,-79.7668,3227975250,395152,CloudPBX,43.6319,-79.3716
1057604,1210505719,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1057624,412232343,7992,Cogeco Cable,42.95,-82.1167,3227975251,395152,CloudPBX,43.6319,-79.3716
1057648,846445455,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
1057734,3227975250,395152,CloudPBX,43.6319,-79.3716,405974330,40788,Start Communications,42.9001,-78.9329
1057832,3638379600,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
1057881,1761238328,15128,Comwave Telecom Inc.,43.8432,-79.5644,3227975250,395152,CloudPBX,43.6319,-79.3716
1057978,3227975251,395152,CloudPBX,43.6319,-79.3716,3638379597,7992,Cogeco Cable,42.9888,-82.3592
1057996,3227975251,395152,CloudPBX,43.6319,-79.3716,3638379112,7992,Cogeco Cable,42.9888,-82.3592
1058145,3518471202,7794,Execulink Telecom Inc.,42.9856,-81.1821,3227975251,395152,CloudPBX,43.6319,-79.3716
1058150,3227975251,395152,CloudPBX,43.6319,-79.3716,1217122175,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1058198,1761238421,15128,Comwave Telecom Inc.,43.8432,-79.5644,3227975251,395152,CloudPBX,43.6319,-79.3716
1058227,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975251,395152,CloudPBX,43.6319,-79.3716
1058231,3233445238,7992,Cogeco Cable,42.8833,-82.15,3227975250,395152,CloudPBX,43.6319,-79.3716
1058248,1761238328,15128,Comwave Telecom Inc.,43.8432,-79.5644,3227975251,395152,CloudPBX,43.6319,-79.3716
1058272,3638379597,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
1058441,1210478642,7992,Cogeco Cable,43.3512,-79.784,3227975250,395152,CloudPBX,43.6319,-79.3716
1058446,3227975250,395152,CloudPBX,43.6319,-79.3716,1632555294,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
1058457,1088896161,577,Bell Canada,42.9644,-82.3259,3227975250,395152,CloudPBX,43.6319,-79.3716
1058488,3227975251,395152,CloudPBX,43.6319,-79.3716,1675902784,812,Rogers Communications Canada Inc.,43.8582,-79.3985
1058515,3227975250,395152,CloudPBX,43.6319,-79.3716,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1058547,3638379699,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1058606,3227975251,395152,CloudPBX,43.6319,-79.3716,1210458758,7992,Cogeco Cable,42.9888,-82.3592
1058638,3227975250,395152,CloudPBX,43.6319,-79.3716,855187221,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199
1058662,3227975251,395152,CloudPBX,43.6319,-79.3716,1632555294,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
1058676,3227975250,395152,CloudPBX,43.6319,-79.3716,2914253051,5769,Videotron Telecom Ltee,45.5528,-73.6411
1058704,1210486946,7992,Cogeco Cable,43.6319,-79.3716,3227975250,395152,CloudPBX,43.6319,-79.3716
1058711,3227975250,395152,CloudPBX,43.6319,-79.3716,3518471202,7794,Execulink Telecom Inc.,42.9856,-81.1821
1058712,1611994918,5769,Videotron Telecom Ltee,46.8287,-71.334,3227975250,395152,CloudPBX,43.6319,-79.3716
1058869,3227975250,395152,CloudPBX,43.6319,-79.3716,1676918269,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1058888,3227975251,395152,CloudPBX,43.6319,-79.3716,846445455,7992,Cogeco Cable,42.9578,-82.2777
1058945,3227975250,395152,CloudPBX,43.6319,-79.3716,1082947184,40788,Start Communications,43.6572,-79.3783
1058950,3227975251,395152,CloudPBX,43.6319,-79.3716,851532189,7922,"Comcast Cable Communications, LLC",42.2639,-88.8443
1058978,3227975251,395152,CloudPBX,43.6319,-79.3716,2914253051,5769,Videotron Telecom Ltee,45.5528,-73.6411
1059039,3497165187,22995,Xplornet Communications Inc.,46.2801,-79.4502,3227975251,395152,CloudPBX,43.6319,-79.3716
1059062,1210505628,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1059114,2734649919,40788,Start Communications,43.623,-79.3936,3227975251,395152,CloudPBX,43.6319,-79.3716
1059118,3227975251,395152,CloudPBX,43.6319,-79.3716,1210475242,7992,Cogeco Cable,42.2949,-83.052
1059139,2914253051,5769,Videotron Telecom Ltee,45.5528,-73.6411,3227975251,395152,CloudPBX,43.6319,-79.3716
1059231,3227975250,395152,CloudPBX,43.6319,-79.3716,1210458758,7992,Cogeco Cable,42.9888,-82.3592
1059339,3227975250,395152,CloudPBX,43.6319,-79.3716,410719962,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264
1059423,3227975251,395152,CloudPBX,43.6319,-79.3716,1676361733,812,Rogers Communications Canada Inc.,43.8177,-79.2819
1059428,418079237,812,Rogers Communications Canada Inc.,43.6319,-79.3716,3227975250,395152,CloudPBX,43.6319,-79.3716
1059442,1210458874,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
1059443,3227975250,395152,CloudPBX,43.6319,-79.3716,1210458874,7992,Cogeco Cable,42.9888,-82.3592
1059444,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207,3227975251,395152,CloudPBX,43.6319,-79.3716
1059445,3227975251,395152,CloudPBX,43.6319,-79.3716,3637557315,577,Bell Canada,43.6319,-79.3716
1059505,3227975250,395152,CloudPBX,43.6319,-79.3716,1255890618,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
1059506,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975250,395152,CloudPBX,43.6319,-79.3716
1059540,3227975251,395152,CloudPBX,43.6319,-79.3716,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1059624,3233437606,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1059728,3227975250,395152,CloudPBX,43.6319,-79.3716,1761238328,15128,Comwave Telecom Inc.,43.8432,-79.5644
1059780,3227975251,395152,CloudPBX,43.6319,-79.3716,3349638548,22652,Fibrenoire Inc.,43.6564,-79.386
1059829,1761238421,15128,Comwave Telecom Inc.,43.8432,-79.5644,3227975250,395152,CloudPBX,43.6319,-79.3716
1060010,3227975250,395152,CloudPBX,43.6319,-79.3716,1632556726,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
1060019,412232355,7992,Cogeco Cable,42.95,-82.1167,3227975251,395152,CloudPBX,43.6319,-79.3716
1060144,3227975251,395152,CloudPBX,43.6319,-79.3716,2734649395,40788,Start Communications,43.623,-79.3936
1060165,3517667510,852,TELUS Communications Inc.,43.6655,-79.4204,3227975251,395152,CloudPBX,43.6319,-79.3716
1060186,3227975250,395152,CloudPBX,43.6319,-79.3716,215430723,7018,"AT&T Services, Inc.",37.751,-97.822
1060369,3227975251,395152,CloudPBX,43.6319,-79.3716,1761238421,15128,Comwave Telecom Inc.,43.8432,-79.5644
1060602,3227975251,395152,CloudPBX,43.6319,-79.3716,2734649919,40788,Start Communications,43.623,-79.3936
1060648,3638379076,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
1060713,1676626115,812,Rogers Communications Canada Inc.,43.0123,-81.2307,3227975250,395152,CloudPBX,43.6319,-79.3716
1060715,3227975250,395152,CloudPBX,43.6319,-79.3716,755177515,40788,Start Communications,43.0233,-81.1643
1060722,1167923831,577,Bell Canada,44.4001,-79.6663,3227975250,395152,CloudPBX,43.6319,-79.3716
1060790,3227975251,395152,CloudPBX,43.6319,-79.3716,1676626115,812,Rogers Communications Canada Inc.,43.0123,-81.2307
1061001,3227975250,395152,CloudPBX,43.6319,-79.3716,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504
1061107,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504,3227975250,395152,CloudPBX,43.6319,-79.3716
1061116,3227975250,395152,CloudPBX,43.6319,-79.3716,2486945690,16696,iTel Networks Inc,44.25,-80.55
1061247,1210458777,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
1061312,3227975250,395152,CloudPBX,43.6319,-79.3716,3637557315,577,Bell Canada,43.6319,-79.3716
1061398,3227975251,395152,CloudPBX,43.6319,-79.3716,755174249,40788,Start Communications,43.2001,-79.5663
1061411,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207,3227975250,395152,CloudPBX,43.6319,-79.3716
1061467,3227975250,395152,CloudPBX,43.6319,-79.3716,1167923831,577,Bell Canada,44.4001,-79.6663
1061479,1676917179,812,Rogers Communications Canada Inc.,43.0443,-81.2391,3227975251,395152,CloudPBX,43.6319,-79.3716
1061503,3227975250,395152,CloudPBX,43.6319,-79.3716,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207
1061593,3227975251,395152,CloudPBX,43.6319,-79.3716,1210505628,7992,Cogeco Cable,42.9578,-82.2777
1061651,3227975250,395152,CloudPBX,43.6319,-79.3716,413969162,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817
1061708,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379112,7992,Cogeco Cable,42.9888,-82.3592
1061803,1082947488,40788,Start Communications,43.8404,-79.0251,3227975250,395152,CloudPBX,43.6319,-79.3716
1061844,1082947564,40788,Start Communications,43.6572,-79.3783,3227975251,395152,CloudPBX,43.6319,-79.3716
1061887,3227975250,395152,CloudPBX,43.6319,-79.3716,1745319148,7018,"AT&T Services, Inc.",39.8401,-86.0548
1061952,1675801513,812,Rogers Communications Canada Inc.,43.1432,-80.7338,3227975250,395152,CloudPBX,43.6319,-79.3716
1062090,3227975250,395152,CloudPBX,43.6319,-79.3716,2917629161,22652,Fibrenoire Inc.,43.6784,-79.2941
1062092,1176305681,577,Bell Canada,44.3572,-79.6929,3227975251,395152,CloudPBX,43.6319,-79.3716
1062195,755173386,40788,Start Communications,43.2783,-79.8344,3227975250,395152,CloudPBX,43.6319,-79.3716
1062370,3227975251,395152,CloudPBX,43.6319,-79.3716,405133426,5769,Videotron Telecom Ltee,45.5394,-73.6513
1062398,3227975251,395152,CloudPBX,43.6319,-79.3716,1677622403,812,Rogers Communications Canada Inc.,43.0123,-81.2307
1062470,760129234,7992,Cogeco Cable,42.1783,-82.7715,3227975251,395152,CloudPBX,43.6319,-79.3716
1062604,3227975250,395152,CloudPBX,43.6319,-79.3716,755178755,40788,Start Communications,43.0147,-81.3049
1062744,3227975251,395152,CloudPBX,43.6319,-79.3716,2730633589,7018,"AT&T Services, Inc.",39.8512,-86.2651
1062746,760129234,7992,Cogeco Cable,42.1783,-82.7715,3227975250,395152,CloudPBX,43.6319,-79.3716
1062776,1210475242,7992,Cogeco Cable,42.2949,-83.052,3227975251,395152,CloudPBX,43.6319,-79.3716
1062897,1210475242,7992,Cogeco Cable,42.2949,-83.052,3227975250,395152,CloudPBX,43.6319,-79.3716
1062990,3227975250,395152,CloudPBX,43.6319,-79.3716,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929
1063004,3227975250,395152,CloudPBX,43.6319,-79.3716,1082947488,40788,Start Communications,43.8404,-79.0251
1063109,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663,3227975250,395152,CloudPBX,43.6319,-79.3716
1063208,3227975250,395152,CloudPBX,43.6319,-79.3716,755175188,40788,Start Communications,42.9915,-81.3402
1063228,3227975250,395152,CloudPBX,43.6319,-79.3716,855010549,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783
1063426,3227975250,395152,CloudPBX,43.6319,-79.3716,1761238353,15128,Comwave Telecom Inc.,43.8432,-79.5644
1063544,1249172405,15122,Point to Point Broadband Inc.,44.4548,-79.7352,3227975251,395152,CloudPBX,43.6319,-79.3716
1063669,3227975250,395152,CloudPBX,43.6319,-79.3716,3235838031,1403,EBOX,45.5009,-73.5877
1063822,3227975251,395152,CloudPBX,43.6319,-79.3716,1082947125,40788,Start Communications,43.6572,-79.3783
1063886,3227975251,395152,CloudPBX,43.6319,-79.3716,3517667510,852,TELUS Communications Inc.,43.6655,-79.4204
1064184,405974021,40788,Start Communications,43.6655,-79.4204,3227975251,395152,CloudPBX,43.6319,-79.3716
1064314,3227975250,395152,CloudPBX,43.6319,-79.3716,1745054491,7018,"AT&T Services, Inc.",39.7132,-86.2617
1064379,1677622403,812,Rogers Communications Canada Inc.,43.0123,-81.2307,3227975251,395152,CloudPBX,43.6319,-79.3716
1064465,3227975251,395152,CloudPBX,43.6319,-79.3716,1745319148,7018,"AT&T Services, Inc.",39.8401,-86.0548
1064667,3227975250,395152,CloudPBX,43.6319,-79.3716,405133426,5769,Videotron Telecom Ltee,45.5394,-73.6513
1064936,3227975251,395152,CloudPBX,43.6319,-79.3716,1745054491,7018,"AT&T Services, Inc.",39.7132,-86.2617
1064959,3227975250,395152,CloudPBX,43.6319,-79.3716,1675801513,812,Rogers Communications Canada Inc.,43.1432,-80.7338
1064974,3227975250,395152,CloudPBX,43.6319,-79.3716,1210486946,7992,Cogeco Cable,43.6319,-79.3716
1065076,1210458758,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
1065115,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379643,7992,Cogeco Cable,42.9888,-82.3592
1065207,3227975251,395152,CloudPBX,43.6319,-79.3716,1088896161,577,Bell Canada,42.9644,-82.3259
