,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
1060562,1654599250,395766,CloudPBX,40.7432,-75.2242,1761238328,15128,Comwave Telecom Inc.,43.8432,-79.5644
1060585,1654599251,395766,CloudPBX,40.7432,-75.2242,755177515,40788,Start Communications,43.0233,-81.1643
1060598,1654599251,395766,CloudPBX,40.7432,-75.2242,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563
1060645,1167923831,577,Bell Canada,44.4001,-79.6663,1654599251,395766,CloudPBX,40.7432,-75.2242
1060782,1761238328,15128,Comwave Telecom Inc.,43.8432,-79.5644,1654599250,395766,CloudPBX,40.7432,-75.2242
1060785,1654599251,395766,CloudPBX,40.7432,-75.2242,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504
1060786,3638379112,7992,Cogeco Cable,42.9888,-82.3592,1654599251,395766,CloudPBX,40.7432,-75.2242
1060804,1654599250,395766,CloudPBX,40.7432,-75.2242,405974330,40788,Start Communications,42.9001,-78.9329
1060847,755177515,40788,Start Communications,43.0233,-81.1643,1654599250,395766,CloudPBX,40.7432,-75.2242
1060871,1654599250,395766,CloudPBX,40.7432,-75.2242,412232355,7992,Cogeco Cable,42.95,-82.1167
1060883,1654599251,395766,CloudPBX,40.7432,-75.2242,2393257342,855,Bell Canada,47.5334,-52.7595
1060905,1217122175,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599251,395766,CloudPBX,40.7432,-75.2242
1060910,3638379597,7992,Cogeco Cable,42.9888,-82.3592,1654599250,395766,CloudPBX,40.7432,-75.2242
1060993,1176305681,577,Bell Canada,44.3572,-79.6929,1654599251,395766,CloudPBX,40.7432,-75.2242
1061012,2486945690,16696,iTel Networks Inc,44.25,-80.55,1654599251,395766,CloudPBX,40.7432,-75.2242
1061145,1654599250,395766,CloudPBX,40.7432,-75.2242,1210478642,7992,Cogeco Cable,43.3512,-79.784
1061208,1654599250,395766,CloudPBX,40.7432,-75.2242,3349638548,22652,Fibrenoire Inc.,43.6564,-79.386
1061268,3638379112,7992,Cogeco Cable,42.9888,-82.3592,1654599250,395766,CloudPBX,40.7432,-75.2242
1061308,1654599250,395766,CloudPBX,40.7432,-75.2242,3233432126,7992,Cogeco Cable,43.3799,-79.7668
1061326,3518471202,7794,Execulink Telecom Inc.,42.9856,-81.1821,1654599250,395766,CloudPBX,40.7432,-75.2242
1061361,1654599251,395766,CloudPBX,40.7432,-75.2242,1082947564,40788,Start Communications,43.6572,-79.3783
1061516,2918156610,812,Rogers Communications Canada Inc.,43.6319,-79.3716,1654599251,395766,CloudPBX,40.7432,-75.2242
1061529,1654599250,395766,CloudPBX,40.7432,-75.2242,851532189,7922,"Comcast Cable Communications, LLC",42.2639,-88.8443
1061667,1082947124,40788,Start Communications,43.6572,-79.3783,1654599250,395766,CloudPBX,40.7432,-75.2242
1061727,1654599250,395766,CloudPBX,40.7432,-75.2242,412232415,7992,Cogeco Cable,42.95,-82.1167
1061865,2918156610,812,Rogers Communications Canada Inc.,43.6319,-79.3716,1654599250,395766,CloudPBX,40.7432,-75.2242
1061963,1249172405,15122,Point to Point Broadband Inc.,44.4548,-79.7352,1654599250,395766,CloudPBX,40.7432,-75.2242
1062068,3091643406,6327,Shaw Communications Inc.,53.5185,-113.6579,1654599250,395766,CloudPBX,40.7432,-75.2242
1062159,1654599251,395766,CloudPBX,40.7432,-75.2242,413970142,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765
1062356,1210475242,7992,Cogeco Cable,42.2949,-83.052,1654599250,395766,CloudPBX,40.7432,-75.2242
1062362,1654599251,395766,CloudPBX,40.7432,-75.2242,1761238421,15128,Comwave Telecom Inc.,43.8432,-79.5644
1062373,1654599250,395766,CloudPBX,40.7432,-75.2242,755174545,40788,Start Communications,43.6656,-79.383
1062378,1654599250,395766,CloudPBX,40.7432,-75.2242,3233445238,7992,Cogeco Cable,42.8833,-82.15
1062482,3638379597,7992,Cogeco Cable,42.9888,-82.3592,1654599251,395766,CloudPBX,40.7432,-75.2242
1062609,1176305681,577,Bell Canada,44.3572,-79.6929,1654599250,395766,CloudPBX,40.7432,-75.2242
1062862,1654599250,395766,CloudPBX,40.7432,-75.2242,1761238421,15128,Comwave Telecom Inc.,43.8432,-79.5644
1062895,1654599251,395766,CloudPBX,40.7432,-75.2242,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1062909,1654599250,395766,CloudPBX,40.7432,-75.2242,1210458874,7992,Cogeco Cable,42.9888,-82.3592
1063010,1654599250,395766,CloudPBX,40.7432,-75.2242,1217090222,812,Rogers Communications Canada Inc.,43.6192,-79.6538
1063031,1654599251,395766,CloudPBX,40.7432,-75.2242,1229507780,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956
1063095,405974330,40788,Start Communications,42.9001,-78.9329,1654599251,395766,CloudPBX,40.7432,-75.2242
1063138,1654599250,395766,CloudPBX,40.7432,-75.2242,1168513348,36493,FIBERNETICS CORPORATION,43.5637,-79.7202
1063140,2389713698,577,Bell Canada,43.6656,-79.383,1654599251,395766,CloudPBX,40.7432,-75.2242
1063268,1654599251,395766,CloudPBX,40.7432,-75.2242,1217073606,812,Rogers Communications Canada Inc.,43.75,-79.3978
1063289,1217073606,812,Rogers Communications Canada Inc.,43.75,-79.3978,1654599251,395766,CloudPBX,40.7432,-75.2242
1063411,1210458758,7992,Cogeco Cable,42.9888,-82.3592,1654599251,395766,CloudPBX,40.7432,-75.2242
1063513,1654599251,395766,CloudPBX,40.7432,-75.2242,3225808180,7992,Cogeco Cable,43.6319,-79.3716
1063883,1210475242,7992,Cogeco Cable,42.2949,-83.052,1654599251,395766,CloudPBX,40.7432,-75.2242
1063944,1082947184,40788,Start Communications,43.6572,-79.3783,1654599251,395766,CloudPBX,40.7432,-75.2242
1064010,1654599250,395766,CloudPBX,40.7432,-75.2242,405974021,40788,Start Communications,43.6655,-79.4204
1064038,1654599251,395766,CloudPBX,40.7432,-75.2242,1677535485,812,Rogers Communications Canada Inc.,47.5334,-52.7595
1064090,2734343474,40788,Start Communications,43.623,-79.3936,1654599251,395766,CloudPBX,40.7432,-75.2242
1064110,3475125866,6171,WorldGate,53.4154,-113.4178,1654599250,395766,CloudPBX,40.7432,-75.2242
1064224,412232343,7992,Cogeco Cable,42.95,-82.1167,1654599250,395766,CloudPBX,40.7432,-75.2242
1064270,1654599250,395766,CloudPBX,40.7432,-75.2242,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929
1064539,755172978,40788,Start Communications,43.4881,-79.7098,1654599251,395766,CloudPBX,40.7432,-75.2242
1064788,1654599251,395766,CloudPBX,40.7432,-75.2242,3233432126,7992,Cogeco Cable,43.3799,-79.7668
1064831,1654599250,395766,CloudPBX,40.7432,-75.2242,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663
1064876,1654599251,395766,CloudPBX,40.7432,-75.2242,3637557315,577,Bell Canada,43.6319,-79.3716
1065117,1654599251,395766,CloudPBX,40.7432,-75.2242,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583
1065199,1654599250,395766,CloudPBX,40.7432,-75.2242,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207
1065313,1654599250,395766,CloudPBX,40.7432,-75.2242,1745054491,7018,"AT&T Services, Inc.",39.7132,-86.2617
1065353,1654599251,395766,CloudPBX,40.7432,-75.2242,417259566,11260,EastLink,45.0963,-63.4701
1065354,1654599250,395766,CloudPBX,40.7432,-75.2242,1210475242,7992,Cogeco Cable,42.2949,-83.052
1065389,2479013111,15128,Comwave Telecom Inc.,43.2164,-79.7423,1654599251,395766,CloudPBX,40.7432,-75.2242
1065393,1654599250,395766,CloudPBX,40.7432,-75.2242,1761238353,15128,Comwave Telecom Inc.,43.8432,-79.5644
1065517,1654599251,395766,CloudPBX,40.7432,-75.2242,2918156610,812,Rogers Communications Canada Inc.,43.6319,-79.3716
1065576,405978584,40788,Start Communications,43.3799,-79.7668,1654599251,395766,CloudPBX,40.7432,-75.2242
1065863,3346985660,852,TELUS Communications Inc.,53.55,-113.5,1654599251,395766,CloudPBX,40.7432,-75.2242
1065964,1654599250,395766,CloudPBX,40.7432,-75.2242,1612181439,5769,Videotron Telecom Ltee,45.4667,-73.8833
1066019,1654599251,395766,CloudPBX,40.7432,-75.2242,755174249,40788,Start Communications,43.2001,-79.5663
1066500,755177938,40788,Start Communications,43.6605,-79.4633,1654599251,395766,CloudPBX,40.7432,-75.2242
1066682,1654599251,395766,CloudPBX,40.7432,-75.2242,1210458758,7992,Cogeco Cable,42.9888,-82.3592
1067112,1654599250,395766,CloudPBX,40.7432,-75.2242,2927035370,812,Rogers Communications Canada Inc.,44.3001,-79.6496
1067409,1654599250,395766,CloudPBX,40.7432,-75.2242,3624749586,15290,Allstream Corp.,43.5924,-79.7611
1067457,1654599251,395766,CloudPBX,40.7432,-75.2242,1167923831,577,Bell Canada,44.4001,-79.6663
1067619,1168513348,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,1654599250,395766,CloudPBX,40.7432,-75.2242
1067809,1654599251,395766,CloudPBX,40.7432,-75.2242,405974330,40788,Start Communications,42.9001,-78.9329
1067811,1654599251,395766,CloudPBX,40.7432,-75.2242,3638379112,7992,Cogeco Cable,42.9888,-82.3592
1067923,1654599250,395766,CloudPBX,40.7432,-75.2242,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352
1068517,1654599251,395766,CloudPBX,40.7432,-75.2242,755174458,40788,Start Communications,43.2055,-79.9004
1068555,1654599250,395766,CloudPBX,40.7432,-75.2242,1210458777,7992,Cogeco Cable,42.9888,-82.3592
1068673,3233437542,7992,Cogeco Cable,42.9578,-82.2777,1654599250,395766,CloudPBX,40.7432,-75.2242
1069054,1654599250,395766,CloudPBX,40.7432,-75.2242,1210458758,7992,Cogeco Cable,42.9888,-82.3592
1069267,1654599250,395766,CloudPBX,40.7432,-75.2242,3233437606,7992,Cogeco Cable,42.9578,-82.2777
1069345,1654599251,395766,CloudPBX,40.7432,-75.2242,851532189,7922,"Comcast Cable Communications, LLC",42.2639,-88.8443
1069552,1210458777,7992,Cogeco Cable,42.9888,-82.3592,1654599251,395766,CloudPBX,40.7432,-75.2242
1069743,1654599250,395766,CloudPBX,40.7432,-75.2242,3517667510,852,TELUS Communications Inc.,43.6655,-79.4204
1071064,1654599251,395766,CloudPBX,40.7432,-75.2242,3624749586,15290,Allstream Corp.,43.5924,-79.7611
1071218,1654599250,395766,CloudPBX,40.7432,-75.2242,2734649395,40788,Start Communications,43.623,-79.3936
1071328,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599250,395766,CloudPBX,40.7432,-75.2242
1071350,1654599250,395766,CloudPBX,40.7432,-75.2242,2393277605,855,Bell Canada,45.2308,-66.0953
1071473,1654599250,395766,CloudPBX,40.7432,-75.2242,405974442,40788,Start Communications,43.6655,-79.4204
1071499,1654599251,395766,CloudPBX,40.7432,-75.2242,1675801513,812,Rogers Communications Canada Inc.,43.1432,-80.7338
1072040,405974442,40788,Start Communications,43.6655,-79.4204,1654599251,395766,CloudPBX,40.7432,-75.2242
1072181,755174458,40788,Start Communications,43.2055,-79.9004,1654599251,395766,CloudPBX,40.7432,-75.2242
1072225,1210505719,7992,Cogeco Cable,42.9578,-82.2777,1654599250,395766,CloudPBX,40.7432,-75.2242
1072270,1177845440,577,Bell Canada,43.8333,-79.5,1654599250,395766,CloudPBX,40.7432,-75.2242
1072288,1217073606,812,Rogers Communications Canada Inc.,43.75,-79.3978,1654599250,395766,CloudPBX,40.7432,-75.2242
1072289,1677672477,812,Rogers Communications Canada Inc.,43.8769,-79.2686,1654599250,395766,CloudPBX,40.7432,-75.2242
1072433,1065580518,6983,"Earthlink, Inc.",39.972,-75.0479,1654599250,395766,CloudPBX,40.7432,-75.2242
1072772,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504,1654599250,395766,CloudPBX,40.7432,-75.2242
1072846,1654599250,395766,CloudPBX,40.7432,-75.2242,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618
1073122,1676002880,812,Rogers Communications Canada Inc.,43.6656,-79.383,1654599250,395766,CloudPBX,40.7432,-75.2242
1073146,1654599250,395766,CloudPBX,40.7432,-75.2242,1179661323,5769,Videotron Telecom Ltee,45.5354,-73.6061
1073304,755173386,40788,Start Communications,43.2783,-79.8344,1654599251,395766,CloudPBX,40.7432,-75.2242
1073615,1654599250,395766,CloudPBX,40.7432,-75.2242,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504
1073747,405972604,40788,Start Communications,43.5588,-80.3004,1654599251,395766,CloudPBX,40.7432,-75.2242
1073834,2389713698,577,Bell Canada,43.6656,-79.383,1654599250,395766,CloudPBX,40.7432,-75.2242
1074208,1654599251,395766,CloudPBX,40.7432,-75.2242,2734649919,40788,Start Communications,43.623,-79.3936
1074289,1282430282,7922,"Comcast Cable Communications, LLC",42.3539,-83.212,1654599251,395766,CloudPBX,40.7432,-75.2242
1074650,1654599251,395766,CloudPBX,40.7432,-75.2242,1210492883,7992,Cogeco Cable,42.9578,-82.2777
1074809,1654599251,395766,CloudPBX,40.7432,-75.2242,1082947124,40788,Start Communications,43.6572,-79.3783
1075396,1210492887,7992,Cogeco Cable,42.9578,-82.2777,1654599251,395766,CloudPBX,40.7432,-75.2242
1075402,755177938,40788,Start Communications,43.6605,-79.4633,1654599250,395766,CloudPBX,40.7432,-75.2242
1075432,760135174,7992,Cogeco Cable,42.3333,-82.0,1654599250,395766,CloudPBX,40.7432,-75.2242
1075773,755178755,40788,Start Communications,43.0147,-81.3049,1654599251,395766,CloudPBX,40.7432,-75.2242
1075840,1654599250,395766,CloudPBX,40.7432,-75.2242,405978584,40788,Start Communications,43.3799,-79.7668
1075959,1654599251,395766,CloudPBX,40.7432,-75.2242,760135174,7992,Cogeco Cable,42.3333,-82.0
1076251,1654599251,395766,CloudPBX,40.7432,-75.2242,1090361019,19171,Stargate Connections Inc.,49.1707,-122.7326
1076301,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207,1654599250,395766,CloudPBX,40.7432,-75.2242
1076361,1654599251,395766,CloudPBX,40.7432,-75.2242,3233445238,7992,Cogeco Cable,42.8833,-82.15
1076458,1654599251,395766,CloudPBX,40.7432,-75.2242,405974442,40788,Start Communications,43.6655,-79.4204
1076466,1654599251,395766,CloudPBX,40.7432,-75.2242,1676361733,812,Rogers Communications Canada Inc.,43.8177,-79.2819
1076582,1217122175,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599250,395766,CloudPBX,40.7432,-75.2242
1076799,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207,1654599251,395766,CloudPBX,40.7432,-75.2242
1076800,1654599251,395766,CloudPBX,40.7432,-75.2242,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929
1077025,1654599250,395766,CloudPBX,40.7432,-75.2242,755177515,40788,Start Communications,43.0233,-81.1643
1077026,1676626115,812,Rogers Communications Canada Inc.,43.0123,-81.2307,1654599250,395766,CloudPBX,40.7432,-75.2242
1077120,3096949375,36522,BELL MOBILITY INC.,43.6736,-79.4035,1654599250,395766,CloudPBX,40.7432,-75.2242
1077199,1654599250,395766,CloudPBX,40.7432,-75.2242,3096949375,36522,BELL MOBILITY INC.,43.6736,-79.4035
1077669,1654599250,395766,CloudPBX,40.7432,-75.2242,760135174,7992,Cogeco Cable,42.3333,-82.0
1077988,2479013111,15128,Comwave Telecom Inc.,43.2164,-79.7423,1654599250,395766,CloudPBX,40.7432,-75.2242
1078550,1654599251,395766,CloudPBX,40.7432,-75.2242,3349638548,22652,Fibrenoire Inc.,43.6564,-79.386
1079189,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663,1654599251,395766,CloudPBX,40.7432,-75.2242
1079336,1654599251,395766,CloudPBX,40.7432,-75.2242,1761238167,15128,Comwave Telecom Inc.,43.0233,-81.1643
1079646,1654599251,395766,CloudPBX,40.7432,-75.2242,755175188,40788,Start Communications,42.9915,-81.3402
1079702,2904610721,812,Rogers Communications Canada Inc.,42.966,-81.2053,1654599251,395766,CloudPBX,40.7432,-75.2242
1079831,1654599251,395766,CloudPBX,40.7432,-75.2242,1676626115,812,Rogers Communications Canada Inc.,43.0123,-81.2307
1079947,1761238246,15128,Comwave Telecom Inc.,43.0233,-81.1643,1654599251,395766,CloudPBX,40.7432,-75.2242
1080415,1082548956,14654,"Wayport, Inc.",37.751,-97.822,1654599251,395766,CloudPBX,40.7432,-75.2242
1080418,1654599251,395766,CloudPBX,40.7432,-75.2242,1676002880,812,Rogers Communications Canada Inc.,43.6656,-79.383
1080459,755178755,40788,Start Communications,43.0147,-81.3049,1654599250,395766,CloudPBX,40.7432,-75.2242
1080565,755177515,40788,Start Communications,43.0233,-81.1643,1654599251,395766,CloudPBX,40.7432,-75.2242
1080949,1654599251,395766,CloudPBX,40.7432,-75.2242,1761238353,15128,Comwave Telecom Inc.,43.8432,-79.5644
1081747,3233445238,7992,Cogeco Cable,42.8833,-82.15,1654599251,395766,CloudPBX,40.7432,-75.2242
1081813,1654599251,395766,CloudPBX,40.7432,-75.2242,1653562909,19171,Stargate Connections Inc.,49.316,-123.0576
1082330,1654599251,395766,CloudPBX,40.7432,-75.2242,755174545,40788,Start Communications,43.6656,-79.383
1082739,1654599250,395766,CloudPBX,40.7432,-75.2242,1210492883,7992,Cogeco Cable,42.9578,-82.2777
1082874,1654599250,395766,CloudPBX,40.7432,-75.2242,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583
1083127,1249601702,14860,"SMARTCOM TELEPHONE, LLC",26.2159,-98.3253,1654599250,395766,CloudPBX,40.7432,-75.2242
1083144,3235838031,1403,EBOX,45.5009,-73.5877,1654599250,395766,CloudPBX,40.7432,-75.2242
1083566,1654599250,395766,CloudPBX,40.7432,-75.2242,1632555294,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
1083869,1654599250,395766,CloudPBX,40.7432,-75.2242,1663263147,7018,"AT&T Services, Inc.",42.586,-83.5006
1083887,1676917179,812,Rogers Communications Canada Inc.,43.0443,-81.2391,1654599251,395766,CloudPBX,40.7432,-75.2242
1084151,1210467570,7992,Cogeco Cable,43.6319,-79.3716,1654599250,395766,CloudPBX,40.7432,-75.2242
1084335,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599250,395766,CloudPBX,40.7432,-75.2242
1084375,1654599251,395766,CloudPBX,40.7432,-75.2242,1088896161,577,Bell Canada,42.9644,-82.3259
1084405,1654599250,395766,CloudPBX,40.7432,-75.2242,2393257102,855,Bell Canada,47.5334,-52.7595
1084635,1654599251,395766,CloudPBX,40.7432,-75.2242,2734343474,40788,Start Communications,43.623,-79.3936
1084902,1654599250,395766,CloudPBX,40.7432,-75.2242,3233437542,7992,Cogeco Cable,42.9578,-82.2777
1086046,1654599251,395766,CloudPBX,40.7432,-75.2242,3638379657,7992,Cogeco Cable,42.9578,-82.2777
1086129,3235838031,1403,EBOX,45.5009,-73.5877,1654599251,395766,CloudPBX,40.7432,-75.2242
1086154,1676917179,812,Rogers Communications Canada Inc.,43.0443,-81.2391,1654599250,395766,CloudPBX,40.7432,-75.2242
1086854,1654599251,395766,CloudPBX,40.7432,-75.2242,1826039003,7018,"AT&T Services, Inc.",39.7838,-86.0477
1088406,1654599250,395766,CloudPBX,40.7432,-75.2242,1176305681,577,Bell Canada,44.3572,-79.6929
1089060,1654599250,395766,CloudPBX,40.7432,-75.2242,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1089283,1745367638,7018,"AT&T Services, Inc.",42.203,-83.3166,1654599251,395766,CloudPBX,40.7432,-75.2242
1089339,1654599251,395766,CloudPBX,40.7432,-75.2242,1249601702,14860,"SMARTCOM TELEPHONE, LLC",26.2159,-98.3253
1090113,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599251,395766,CloudPBX,40.7432,-75.2242
1091522,1676002880,812,Rogers Communications Canada Inc.,43.6656,-79.383,1654599251,395766,CloudPBX,40.7432,-75.2242
1091590,1653563098,19171,Stargate Connections Inc.,49.2767,-123.13,1654599251,395766,CloudPBX,40.7432,-75.2242
1091599,3497430254,19171,Stargate Connections Inc.,49.2788,-123.1139,1654599251,395766,CloudPBX,40.7432,-75.2242
1091642,1653560604,19171,Stargate Connections Inc.,49.2475,-123.121,1654599251,395766,CloudPBX,40.7432,-75.2242
1091711,1090361019,19171,Stargate Connections Inc.,49.1707,-122.7326,1654599250,395766,CloudPBX,40.7432,-75.2242
1092331,2927035370,812,Rogers Communications Canada Inc.,44.3001,-79.6496,1654599250,395766,CloudPBX,40.7432,-75.2242
1093332,1676626115,812,Rogers Communications Canada Inc.,43.0123,-81.2307,1654599251,395766,CloudPBX,40.7432,-75.2242
1093944,1210506860,7992,Cogeco Cable,42.2007,-83.0276,1654599250,395766,CloudPBX,40.7432,-75.2242
1095834,1654599251,395766,CloudPBX,40.7432,-75.2242,1677619609,812,Rogers Communications Canada Inc.,43.0147,-81.3049
1095930,1654599251,395766,CloudPBX,40.7432,-75.2242,416559808,35911,Telebec,48.1002,-77.7828
1096121,3097645524,5769,Videotron Telecom Ltee,45.4594,-73.5501,1654599251,395766,CloudPBX,40.7432,-75.2242
1096636,3625170708,40029,Novus Entertainment Inc.,49.2788,-123.1139,1654599251,395766,CloudPBX,40.7432,-75.2242
1096839,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976,1654599251,395766,CloudPBX,40.7432,-75.2242
1096859,1654599251,395766,CloudPBX,40.7432,-75.2242,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976
1096868,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976,1654599251,395766,CloudPBX,40.7432,-75.2242
1096898,1654599251,395766,CloudPBX,40.7432,-75.2242,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976
1096904,1654599250,395766,CloudPBX,40.7432,-75.2242,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976
1096905,875246285,16509,"Amazon.com, Inc.",45.8696,-119.688,1654599250,395766,CloudPBX,40.7432,-75.2242
1098814,2393314589,855,Bell Canada,47.5194,-52.8122,1654599250,395766,CloudPBX,40.7432,-75.2242
1099587,416559808,35911,Telebec,48.1002,-77.7828,1654599250,395766,CloudPBX,40.7432,-75.2242
1099694,1654599251,395766,CloudPBX,40.7432,-75.2242,2393314589,855,Bell Canada,47.5194,-52.8122
1101286,2393314589,855,Bell Canada,47.5194,-52.8122,1654599251,395766,CloudPBX,40.7432,-75.2242
1101462,1654599250,395766,CloudPBX,40.7432,-75.2242,2393314589,855,Bell Canada,47.5194,-52.8122
1101711,1748719339,7018,"AT&T Services, Inc.",39.8512,-86.2651,1654599250,395766,CloudPBX,40.7432,-75.2242
1102446,1654599250,395766,CloudPBX,40.7432,-75.2242,1676002880,812,Rogers Communications Canada Inc.,43.6656,-79.383
1109869,1654599250,395766,CloudPBX,40.7432,-75.2242,1255890618,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
1116601,1654599251,395766,CloudPBX,40.7432,-75.2242,1745054491,7018,"AT&T Services, Inc.",39.7132,-86.2617
1121311,1654599250,395766,CloudPBX,40.7432,-75.2242,2393314675,855,Bell Canada,47.5194,-52.8122
1135104,1612055057,5769,Videotron Telecom Ltee,45.518299999999996,-73.5023,1654599250,395766,CloudPBX,40.7432,-75.2242
1135886,1612055057,5769,Videotron Telecom Ltee,45.518299999999996,-73.5023,1654599251,395766,CloudPBX,40.7432,-75.2242
1149388,1748719339,7018,"AT&T Services, Inc.",39.8512,-86.2651,1654599251,395766,CloudPBX,40.7432,-75.2242
1156361,3096782712,577,Bell Canada,43.6655,-79.4378,1654599251,395766,CloudPBX,40.7432,-75.2242
1158001,1673329715,7018,"AT&T Services, Inc.",41.4807,-87.7277,1654599250,395766,CloudPBX,40.7432,-75.2242
1163352,1673329715,7018,"AT&T Services, Inc.",41.4807,-87.7277,1654599251,395766,CloudPBX,40.7432,-75.2242
1171865,1210467562,7992,Cogeco Cable,43.6319,-79.3716,1654599251,395766,CloudPBX,40.7432,-75.2242
1181189,3349638544,22652,Fibrenoire Inc.,43.6564,-79.386,1654599250,395766,CloudPBX,40.7432,-75.2242
1181827,1654599250,395766,CloudPBX,40.7432,-75.2242,2391207502,855,Bell Canada,47.483,-52.8415
1193017,2389785160,577,Bell Canada,47.3507,-71.202,1654599251,395766,CloudPBX,40.7432,-75.2242
1194945,2393068192,855,Bell Canada,47.5986,-52.6926,1654599250,395766,CloudPBX,40.7432,-75.2242
1200773,1654599250,395766,CloudPBX,40.7432,-75.2242,1677294640,812,Rogers Communications Canada Inc.,47.5334,-52.7595
1200869,410143522,812,Rogers Communications Canada Inc.,43.6861,-79.4025,1654599250,395766,CloudPBX,40.7432,-75.2242
1202239,410143522,812,Rogers Communications Canada Inc.,43.6861,-79.4025,1654599251,395766,CloudPBX,40.7432,-75.2242
1204959,2917629101,22652,Fibrenoire Inc.,43.6784,-79.2941,1654599250,395766,CloudPBX,40.7432,-75.2242
1229503,1675964981,812,Rogers Communications Canada Inc.,43.8156,-79.4534,1654599251,395766,CloudPBX,40.7432,-75.2242
1231043,1675964981,812,Rogers Communications Canada Inc.,43.8156,-79.4534,1654599250,395766,CloudPBX,40.7432,-75.2242
1233338,2393257020,855,Bell Canada,47.5334,-52.7595,1654599250,395766,CloudPBX,40.7432,-75.2242
1233479,2393257020,855,Bell Canada,47.5334,-52.7595,1654599251,395766,CloudPBX,40.7432,-75.2242
1240368,1654599251,395766,CloudPBX,40.7432,-75.2242,2392981597,855,Bell Canada,47.5986,-52.6926
1240463,1654599250,395766,CloudPBX,40.7432,-75.2242,2392981597,855,Bell Canada,47.5986,-52.6926
1241331,2392981597,855,Bell Canada,47.5986,-52.6926,1654599250,395766,CloudPBX,40.7432,-75.2242
1241961,2392981597,855,Bell Canada,47.5986,-52.6926,1654599251,395766,CloudPBX,40.7432,-75.2242
1244036,3096949733,36522,BELL MOBILITY INC.,43.6736,-79.4035,1654599251,395766,CloudPBX,40.7432,-75.2242
1244108,1654599250,395766,CloudPBX,40.7432,-75.2242,2621001610,855,Bell Canada,47.5167,-52.7833
1244419,410143289,812,Rogers Communications Canada Inc.,43.6861,-79.4025,1654599250,395766,CloudPBX,40.7432,-75.2242
1244813,410143289,812,Rogers Communications Canada Inc.,43.6861,-79.4025,1654599251,395766,CloudPBX,40.7432,-75.2242
1272740,1654599251,395766,CloudPBX,40.7432,-75.2242,1675964981,812,Rogers Communications Canada Inc.,43.8156,-79.4534
1273614,1654599250,395766,CloudPBX,40.7432,-75.2242,1675964981,812,Rogers Communications Canada Inc.,43.8156,-79.4534
1280755,1654599250,395766,CloudPBX,40.7432,-75.2242,1632558126,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264
1290419,3096966898,36522,BELL MOBILITY INC.,45.4166,-75.6904,1654599250,395766,CloudPBX,40.7432,-75.2242
1291858,1654599251,395766,CloudPBX,40.7432,-75.2242,2393257102,855,Bell Canada,47.5334,-52.7595
1292107,3349638544,22652,Fibrenoire Inc.,43.6564,-79.386,1654599251,395766,CloudPBX,40.7432,-75.2242
1296084,1616135001,7922,"Comcast Cable Communications, LLC",41.8802,-87.7566,1654599250,395766,CloudPBX,40.7432,-75.2242
1298954,1088895481,577,Bell Canada,43.8769,-79.2686,1654599251,395766,CloudPBX,40.7432,-75.2242
1303462,845530229,577,Bell Canada,43.9251,-78.8287,1654599250,395766,CloudPBX,40.7432,-75.2242
1304637,1616135001,7922,"Comcast Cable Communications, LLC",41.8802,-87.7566,1654599251,395766,CloudPBX,40.7432,-75.2242
